Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Bundesliga,Away,Union Berlin,3,1,W
2020-09-26,Bundesliga,Home,Dortmund,2,0,W
2020-10-04,Bundesliga,Away,Wolfsburg,0,0,D
2020-10-17,Bundesliga,Home,RB Leipzig,0,2,L
2020-10-26,Bundesliga,Away,Leverkusen,1,3,L
2020-10-31,Bundesliga,Home,Mainz 05,3,1,W
2020-11-07,Bundesliga,Home,Hertha BSC,0,3,L
2020-11-21,Bundesliga,Away,Gladbach,1,1,D
2020-11-28,Bundesliga,Home,Freiburg,1,1,D
2020-12-07,Bundesliga,Away,Hoffenheim,1,3,L
2020-12-13,Bundesliga,Home,Schalke 04,2,2,D
2020-12-16,Bundesliga,Away,Arminia,1,0,W
2020-12-19,Bundesliga,Home,Eint Frankfurt,0,2,L
2021-01-02,Bundesliga,Away,Köln,1,0,W
2021-01-10,Bundesliga,Home,Stuttgart,1,4,L
2021-01-16,Bundesliga,Away,Werder Bremen,0,2,L
2021-01-20,Bundesliga,Home,Bayern Munich,0,1,L
2021-01-23,Bundesliga,Home,Union Berlin,2,1,W
2021-01-30,Bundesliga,Away,Dortmund,1,3,L
2021-02-06,Bundesliga,Home,Wolfsburg,0,2,L
2021-02-12,Bundesliga,Away,RB Leipzig,1,2,L
2021-02-21,Bundesliga,Home,Leverkusen,1,1,D
2021-02-28,Bundesliga,Away,Mainz 05,1,0,W
2021-03-06,Bundesliga,Away,Hertha BSC,1,2,L
2021-03-12,Bundesliga,Home,Gladbach,3,1,W
2021-03-21,Bundesliga,Away,Freiburg,0,2,L
2021-04-03,Bundesliga,Home,Hoffenheim,2,1,W
2021-04-11,Bundesliga,Away,Schalke 04,0,1,L
2021-04-17,Bundesliga,Home,Arminia,0,0,D
2021-04-20,Bundesliga,Away,Eint Frankfurt,0,2,L
2021-04-23,Bundesliga,Home,Köln,2,3,L
2021-05-07,Bundesliga,Away,Stuttgart,1,2,L
2021-05-15,Bundesliga,Home,Werder Bremen,2,0,W
2021-05-22,Bundesliga,Away,Bayern Munich,2,5,L
