Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Bundesliga,Home,Augsburg,1,3,L
2020-09-26,Bundesliga,Away,Gladbach,1,1,D
2020-10-02,Bundesliga,Home,Mainz 05,4,0,W
2020-10-18,Bundesliga,Away,Schalke 04,1,1,D
2020-10-24,Bundesliga,Home,Freiburg,1,1,D
2020-11-02,Bundesliga,Away,Hoffenheim,3,1,W
2020-11-07,Bundesliga,Home,Arminia,5,0,W
2020-11-22,Bundesliga,Away,Köln,2,1,W
2020-11-28,Bundesliga,Home,Eint Frankfurt,3,3,D
2020-12-04,Bundesliga,Away,Hertha BSC,1,3,L
2020-12-12,Bundesliga,Home,Bayern Munich,1,1,D
2020-12-15,Bundesliga,Away,Stuttgart,2,2,D
2020-12-18,Bundesliga,Home,Dortmund,2,1,W
2021-01-02,Bundesliga,Away,Werder Bremen,2,0,W
2021-01-09,Bundesliga,Home,Wolfsburg,2,2,D
2021-01-15,Bundesliga,Home,Leverkusen,1,0,W
2021-01-20,Bundesliga,Away,RB Leipzig,0,1,L
2021-01-23,Bundesliga,Away,Augsburg,1,2,L
2021-01-30,Bundesliga,Home,Gladbach,1,1,D
2021-02-06,Bundesliga,Away,Mainz 05,0,1,L
2021-02-13,Bundesliga,Home,Schalke 04,0,0,D
2021-02-20,Bundesliga,Away,Freiburg,1,0,W
2021-02-28,Bundesliga,Home,Hoffenheim,1,1,D
2021-03-07,Bundesliga,Away,Arminia,0,0,D
2021-03-13,Bundesliga,Home,Köln,2,1,W
2021-03-20,Bundesliga,Away,Eint Frankfurt,2,5,L
2021-04-04,Bundesliga,Home,Hertha BSC,1,1,D
2021-04-10,Bundesliga,Away,Bayern Munich,1,1,D
2021-04-17,Bundesliga,Home,Stuttgart,2,1,W
2021-04-21,Bundesliga,Away,Dortmund,0,2,L
2021-04-24,Bundesliga,Home,Werder Bremen,3,1,W
2021-05-08,Bundesliga,Away,Wolfsburg,0,3,L
2021-05-15,Bundesliga,Away,Leverkusen,1,1,D
2021-05-22,Bundesliga,Home,RB Leipzig,2,1,W
