Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Home,Leverkusen,1,0,W
2022-08-12,Bundesliga,Away,Freiburg,3,1,W
2022-08-20,Bundesliga,Home,Werder Bremen,2,3,L
2022-08-27,Bundesliga,Away,Hertha BSC,1,0,W
2022-09-02,Bundesliga,Home,Hoffenheim,1,0,W
2022-09-10,Bundesliga,Away,RB Leipzig,0,3,L
2022-09-17,Bundesliga,Home,Schalke 04,1,0,W
2022-10-01,Bundesliga,Away,Köln,2,3,L
2022-10-08,Bundesliga,Home,Bayern Munich,2,2,D
2022-10-16,Bundesliga,Away,Union Berlin,0,2,L
2022-10-22,Bundesliga,Home,Stuttgart,5,0,W
2022-10-29,Bundesliga,Away,Eint Frankfurt,2,1,W
2022-11-05,Bundesliga,Home,Bochum,3,0,W
2022-11-08,Bundesliga,Away,Wolfsburg,0,2,L
2022-11-11,Bundesliga,Away,Gladbach,2,4,L
2023-01-22,Bundesliga,Home,Augsburg,4,3,W
2023-01-25,Bundesliga,Away,Mainz 05,2,1,W
2023-01-29,Bundesliga,Away,Leverkusen,2,0,W
2023-02-04,Bundesliga,Home,Freiburg,5,1,W
2023-02-11,Bundesliga,Away,Werder Bremen,2,0,W
2023-02-19,Bundesliga,Home,Hertha BSC,4,1,W
2023-02-25,Bundesliga,Away,Hoffenheim,1,0,W
2023-03-03,Bundesliga,Home,RB Leipzig,2,1,W
2023-03-11,Bundesliga,Away,Schalke 04,2,2,D
2023-03-18,Bundesliga,Home,Köln,6,1,W
2023-04-01,Bundesliga,Away,Bayern Munich,2,4,L
2023-04-08,Bundesliga,Home,Union Berlin,2,1,W
2023-04-15,Bundesliga,Away,Stuttgart,3,3,D
2023-04-22,Bundesliga,Home,Eint Frankfurt,4,0,W
2023-04-28,Bundesliga,Away,Bochum,1,1,D
2023-05-07,Bundesliga,Home,Wolfsburg,6,0,W
2023-05-13,Bundesliga,Home,Gladbach,5,2,W
2023-05-21,Bundesliga,Away,Augsburg,3,0,W
2023-05-27,Bundesliga,Home,Mainz 05,2,2,D
