Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Bundesliga,Home,Hertha BSC,1,4,L
2020-09-26,Bundesliga,Away,Schalke 04,3,1,W
2020-10-03,Bundesliga,Home,Arminia,1,0,W
2020-10-17,Bundesliga,Away,Freiburg,1,1,D
2020-10-25,Bundesliga,Home,Hoffenheim,1,1,D
2020-10-31,Bundesliga,Away,Eint Frankfurt,1,1,D
2020-11-06,Bundesliga,Home,Köln,1,1,D
2020-11-21,Bundesliga,Away,Bayern Munich,1,1,D
2020-11-27,Bundesliga,Away,Wolfsburg,3,5,L
2020-12-06,Bundesliga,Home,Stuttgart,1,2,L
2020-12-12,Bundesliga,Away,RB Leipzig,0,2,L
2020-12-15,Bundesliga,Home,Dortmund,1,2,L
2020-12-19,Bundesliga,Away,Mainz 05,1,0,W
2021-01-02,Bundesliga,Home,Union Berlin,0,2,L
2021-01-09,Bundesliga,Away,Leverkusen,1,1,D
2021-01-16,Bundesliga,Home,Augsburg,2,0,W
2021-01-19,Bundesliga,Away,Gladbach,0,1,L
2021-01-23,Bundesliga,Away,Hertha BSC,4,1,W
2021-01-30,Bundesliga,Home,Schalke 04,1,1,D
2021-02-13,Bundesliga,Home,Freiburg,0,0,D
2021-02-21,Bundesliga,Away,Hoffenheim,0,4,L
2021-02-26,Bundesliga,Home,Eint Frankfurt,2,1,W
2021-03-07,Bundesliga,Away,Köln,1,1,D
2021-03-10,Bundesliga,Away,Arminia,2,0,W
2021-03-13,Bundesliga,Home,Bayern Munich,1,3,L
2021-03-20,Bundesliga,Home,Wolfsburg,1,2,L
2021-04-04,Bundesliga,Away,Stuttgart,0,1,L
2021-04-10,Bundesliga,Home,RB Leipzig,1,4,L
2021-04-18,Bundesliga,Away,Dortmund,1,4,L
2021-04-21,Bundesliga,Home,Mainz 05,0,1,L
2021-04-24,Bundesliga,Away,Union Berlin,1,3,L
2021-05-08,Bundesliga,Home,Leverkusen,0,0,D
2021-05-15,Bundesliga,Away,Augsburg,0,2,L
2021-05-22,Bundesliga,Home,Gladbach,2,4,L
