Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Away,Dortmund,0,1,L
2022-08-13,Bundesliga,Home,Augsburg,1,2,L
2022-08-20,Bundesliga,Home,Hoffenheim,0,3,L
2022-08-27,Bundesliga,Away,Mainz 05,3,0,W
2022-09-03,Bundesliga,Home,Freiburg,2,3,L
2022-09-10,Bundesliga,Away,Hertha BSC,2,2,D
2022-09-17,Bundesliga,Home,Werder Bremen,1,1,D
2022-09-30,Bundesliga,Away,Bayern Munich,0,4,L
2022-10-08,Bundesliga,Home,Schalke 04,4,0,W
2022-10-15,Bundesliga,Away,Eint Frankfurt,1,5,L
2022-10-22,Bundesliga,Home,Wolfsburg,2,2,D
2022-10-29,Bundesliga,Away,RB Leipzig,0,2,L
2022-11-06,Bundesliga,Home,Union Berlin,5,0,W
2022-11-09,Bundesliga,Away,Köln,2,1,W
2022-11-12,Bundesliga,Home,Stuttgart,2,0,W
2023-01-22,Bundesliga,Away,Gladbach,3,2,W
2023-01-25,Bundesliga,Home,Bochum,2,0,W
2023-01-29,Bundesliga,Home,Dortmund,0,2,L
2023-02-03,Bundesliga,Away,Augsburg,0,1,L
2023-02-11,Bundesliga,Away,Hoffenheim,3,1,W
2023-02-19,Bundesliga,Home,Mainz 05,2,3,L
2023-02-26,Bundesliga,Away,Freiburg,1,1,D
2023-03-05,Bundesliga,Home,Hertha BSC,4,1,W
2023-03-12,Bundesliga,Away,Werder Bremen,3,2,W
2023-03-19,Bundesliga,Home,Bayern Munich,2,1,W
2023-04-01,Bundesliga,Away,Schalke 04,3,0,W
2023-04-08,Bundesliga,Home,Eint Frankfurt,3,1,W
2023-04-16,Bundesliga,Away,Wolfsburg,0,0,D
2023-04-23,Bundesliga,Home,RB Leipzig,2,0,W
2023-04-29,Bundesliga,Away,Union Berlin,0,0,D
2023-05-05,Bundesliga,Home,Köln,1,2,L
2023-05-14,Bundesliga,Away,Stuttgart,1,1,D
2023-05-21,Bundesliga,Home,Gladbach,2,2,D
2023-05-27,Bundesliga,Away,Bochum,0,3,L
