Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-20,Bundesliga,Home,Darmstadt 98,1,0,W
2023-08-27,Bundesliga,Away,Mainz 05,1,1,D
2023-09-03,Bundesliga,Home,Köln,1,1,D
2023-09-16,Bundesliga,Away,Bochum,1,1,D
2023-09-24,Bundesliga,Home,Freiburg,0,0,D
2023-09-30,Bundesliga,Away,Wolfsburg,0,2,L
2023-10-08,Bundesliga,Home,Heidenheim,2,0,W
2023-10-21,Bundesliga,Away,Hoffenheim,3,1,W
2023-10-29,Bundesliga,Home,Dortmund,3,3,D
2023-11-04,Bundesliga,Away,Union Berlin,3,0,W
2023-11-12,Bundesliga,Away,Werder Bremen,2,2,D
2023-11-25,Bundesliga,Home,Stuttgart,1,2,L
2023-12-03,Bundesliga,Away,Augsburg,1,2,L
2023-12-09,Bundesliga,Home,Bayern Munich,5,1,W
2023-12-17,Bundesliga,Away,Leverkusen,0,3,L
2023-12-20,Bundesliga,Home,Gladbach,2,1,W
2024-01-13,Bundesliga,Away,RB Leipzig,1,0,W
2024-01-20,Bundesliga,Away,Darmstadt 98,2,2,D
2024-01-26,Bundesliga,Home,Mainz 05,1,0,W
2024-02-03,Bundesliga,Away,Köln,0,2,L
2024-02-10,Bundesliga,Home,Bochum,1,1,D
2024-02-18,Bundesliga,Away,Freiburg,3,3,D
2024-02-25,Bundesliga,Home,Wolfsburg,2,2,D
2024-03-02,Bundesliga,Away,Heidenheim,2,1,W
2024-03-10,Bundesliga,Home,Hoffenheim,3,1,W
2024-03-17,Bundesliga,Away,Dortmund,1,3,L
2024-03-30,Bundesliga,Home,Union Berlin,0,0,D
2024-04-05,Bundesliga,Home,Werder Bremen,1,1,D
2024-04-13,Bundesliga,Away,Stuttgart,0,3,L
2024-04-19,Bundesliga,Home,Augsburg,3,1,W
2024-04-27,Bundesliga,Away,Bayern Munich,1,2,L
2024-05-05,Bundesliga,Home,Leverkusen,1,5,L
2024-05-11,Bundesliga,Away,Gladbach,1,1,D
2024-05-18,Bundesliga,Home,RB Leipzig,2,2,D
