Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-24,Bundesliga,Home,Stuttgart,3,1,W
2024-09-01,Bundesliga,Away,Bayern Munich,0,2,L
2024-09-14,Bundesliga,Home,Bochum,2,1,W
2024-09-21,Bundesliga,Away,Heidenheim,3,0,W
2024-09-28,Bundesliga,Home,St. Pauli,0,3,L
2024-10-05,Bundesliga,Away,Werder Bremen,1,0,W
2024-10-19,Bundesliga,Home,Augsburg,3,1,W
2024-10-26,Bundesliga,Away,RB Leipzig,1,3,L
2024-11-03,Bundesliga,Home,Mainz 05,0,0,D
2024-11-08,Bundesliga,Away,Union Berlin,0,0,D
2024-11-23,Bundesliga,Away,Dortmund,0,4,L
2024-11-30,Bundesliga,Home,Gladbach,3,1,W
2024-12-08,Bundesliga,Away,Hoffenheim,1,1,D
2024-12-13,Bundesliga,Home,Wolfsburg,3,2,W
2024-12-21,Bundesliga,Away,Leverkusen,1,5,L
2025-01-11,Bundesliga,Home,Holstein Kiel,3,2,W
2025-01-14,Bundesliga,Away,Eint Frankfurt,1,4,L
2025-01-18,Bundesliga,Away,Stuttgart,0,4,L
2025-01-25,Bundesliga,Home,Bayern Munich,1,2,L
2025-02-01,Bundesliga,Away,Bochum,1,0,W
2025-02-08,Bundesliga,Home,Heidenheim,1,0,W
2025-02-15,Bundesliga,Away,St. Pauli,1,0,W
2025-02-21,Bundesliga,Home,Werder Bremen,5,0,W
2025-03-02,Bundesliga,Away,Augsburg,0,0,D
2025-03-08,Bundesliga,Home,RB Leipzig,0,0,D
2025-03-15,Bundesliga,Away,Mainz 05,2,2,D
2025-03-30,Bundesliga,Home,Union Berlin,1,2,L
2025-04-05,Bundesliga,Home,Dortmund,1,4,L
2025-04-12,Bundesliga,Away,Gladbach,2,1,W
2025-04-19,Bundesliga,Home,Hoffenheim,3,2,W
2025-04-26,Bundesliga,Away,Wolfsburg,1,0,W
2025-05-04,Bundesliga,Home,Leverkusen,2,2,D
2025-05-10,Bundesliga,Away,Holstein Kiel,2,1,W
2025-05-17,Bundesliga,Home,Eint Frankfurt,1,3,L
