Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,15:30,DFB-Pokal,Round of 64,Sat,Away,W,6,0,Berliner FC Dynamo,,,65,3500.0,Borna Sosa,3-4-3,4-3-3,Eric Müller,Match Report,
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,W,5,1,Greuther Fürth,3.0,1.2,67,18109.0,Wataru Endo,3-4-3,3-5-2,Felix Zwayer,Match Report,
2021-08-20,20:30,Bundesliga,Matchweek 2,Fri,Away,L,0,4,RB Leipzig,1.1,3.6,48,23100.0,Wataru Endo,3-4-3,4-2-3-1,Florian Badstübner,Match Report,
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,L,2,3,Freiburg,1.8,1.3,64,25000.0,Wataru Endo,3-4-3,4-4-2,Frank Willenborg,Match Report,
2021-09-12,15:30,Bundesliga,Matchweek 4,Sun,Away,D,1,1,Eint Frankfurt,0.9,1.1,42,25000.0,Wataru Endo,3-4-3,4-2-3-1,Matthias Jöllenbeck,Match Report,
2021-09-19,15:30,Bundesliga,Matchweek 5,Sun,Home,L,1,3,Leverkusen,1.6,1.4,64,23450.0,Wataru Endo,3-4-1-2,4-2-3-1,Benjamin Cortus,Match Report,
2021-09-26,15:30,Bundesliga,Matchweek 6,Sun,Away,D,0,0,Bochum,0.3,0.8,56,15300.0,Wataru Endo,4-1-4-1,4-2-3-1,Christian Dingert,Match Report,
2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,W,3,1,Hoffenheim,0.8,1.0,41,24211.0,Wataru Endo,3-1-4-2,4-3-3,Harm Osmers,Match Report,
2021-10-16,18:30,Bundesliga,Matchweek 8,Sat,Away,D,1,1,Gladbach,0.3,2.6,41,41608.0,Wataru Endo,3-1-4-2,3-4-3,Felix Brych,Match Report,
2021-10-24,17:30,Bundesliga,Matchweek 9,Sun,Home,D,1,1,Union Berlin,0.5,1.0,56,32595.0,Wataru Endo,3-1-4-2,3-5-2,Florian Badstübner,Match Report,
2021-10-27,20:45,DFB-Pokal,Round of 32,Wed,Home,L,0,2,Köln,,,53,26375.0,Fabian Bredlow,3-1-4-2,4-2-3-1,Deniz Aytekin,Match Report,
2021-10-31,15:30,Bundesliga,Matchweek 10,Sun,Away,L,1,4,Augsburg,0.9,2.1,67,17500.0,Wataru Endo,3-1-4-2,4-4-2,Patrick Ittrich,Match Report,
