Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,18:30,DFB-Pokal,Round of 64,Sat,Away,D,2 (4),2 (5),Babelsberg 03,,,69,3030.0,Branimir Hrgota,4-4-2◆,4-2-3-1,Robin Braun,Match Report,Babelsberg 03 won on penalty kicks following extra time
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Away,L,1,5,Stuttgart,1.2,3.0,33,18109.0,Branimir Hrgota,3-5-2,3-4-3,Felix Zwayer,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,D,1,1,Arminia,2.5,0.8,65,5890.0,Branimir Hrgota,4-1-2-1-2◆,4-1-2-1-2,Daniel Schlager,Match Report,
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,L,0,3,Mainz 05,0.2,2.7,52,11500.0,Branimir Hrgota,4-1-2-1-2◆,3-5-2,Tobias Reichel,Match Report,
2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Home,L,0,2,Wolfsburg,0.3,1.4,30,9000.0,Branimir Hrgota,4-4-2,4-2-3-1,Robert Hartmann,Match Report,
2021-09-17,20:30,Bundesliga,Matchweek 5,Fri,Away,L,1,2,Hertha BSC,1.4,0.7,43,21372.0,Branimir Hrgota,4-2-2-2,3-4-3,Tobias Stieler,Match Report,
2021-09-24,20:30,Bundesliga,Matchweek 6,Fri,Home,L,1,3,Bayern Munich,0.7,0.8,33,11740.0,Branimir Hrgota,4-3-3,3-4-3,Robert Schröder,Match Report,
2021-10-01,20:30,Bundesliga,Matchweek 7,Fri,Away,L,1,3,Köln,1.3,2.9,33,40000.0,Branimir Hrgota,4-1-3-2,4-1-3-2,Matthias Jöllenbeck,Match Report,
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Home,L,0,1,Bochum,0.8,1.6,56,10586.0,Branimir Hrgota,4-3-1-2,4-3-3,Bastian Dankert,Match Report,
2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Away,L,1,4,RB Leipzig,1.4,2.3,44,24758.0,Branimir Hrgota,4-2-3-1,3-4-3,Christian Dingert,Match Report,
2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Away,L,1,3,Freiburg,0.8,1.5,50,31500.0,Branimir Hrgota,4-3-3,4-2-3-1,Felix Brych,Match Report,
2021-11-07,19:30,Bundesliga,Matchweek 11,Sun,Home,L,1,2,Eint Frankfurt,2.4,1.2,54,10244.0,Branimir Hrgota,4-3-3,3-4-3,Daniel Siebert,Match Report,
2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,L,0,4,Gladbach,0.2,3.1,43,38621.0,Branimir Hrgota,4-2-3-1,3-4-3,Benjamin Brand,Match Report,
2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,L,3,6,Hoffenheim,1.1,4.0,49,3385.0,Branimir Hrgota,4-3-3,4-3-3,Bastian Dankert,Match Report,
2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,L,1,7,Leverkusen,0.3,2.8,40,10455.0,Branimir Hrgota,4-4-1-1,4-2-3-1,Tobias Reichel,Match Report,
2021-12-12,15:30,Bundesliga,Matchweek 15,Sun,Home,W,1,0,Union Berlin,0.7,1.4,37,,Branimir Hrgota,4-3-3,3-5-2,Sven Jablonski,Match Report,
2021-12-15,20:30,Bundesliga,Matchweek 16,Wed,Away,L,0,3,Dortmund,0.4,1.8,32,15000.0,Sascha Burchert,4-3-3,4-2-3-1,Daniel Schlager,Match Report,
2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Home,D,0,0,Augsburg,0.1,1.2,48,,Branimir Hrgota,4-3-1-2,4-4-2,Sascha Stegemann,Match Report,
2022-01-08,15:30,Bundesliga,Matchweek 18,Sat,Home,D,0,0,Stuttgart,0.9,1.9,39,,Branimir Hrgota,4-1-2-1-2◆,3-4-3,Felix Brych,Match Report,
2022-01-16,17:30,Bundesliga,Matchweek 19,Sun,Away,D,2,2,Arminia,0.7,0.5,55,750.0,Branimir Hrgota,4-3-1-2,4-2-3-1,Christian Dingert,Match Report,
2022-01-22,15:30,Bundesliga,Matchweek 20,Sat,Home,W,2,1,Mainz 05,1.3,1.7,42,,Branimir Hrgota,4-3-1-2,3-5-2,Robert Schröder,Match Report,
2022-02-06,17:30,Bundesliga,Matchweek 21,Sun,Away,L,1,4,Wolfsburg,1.1,2.4,44,500.0,Branimir Hrgota,4-3-3,3-4-3,Martin Petersen,Match Report,
2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,W,2,1,Hertha BSC,2.4,2.1,40,9000.0,Branimir Hrgota,4-1-2-1-2◆,4-4-2,Daniel Schlager,Match Report,
2022-02-20,15:30,Bundesliga,Matchweek 23,Sun,Away,L,1,4,Bayern Munich,0.8,1.8,22,25000.0,Branimir Hrgota,4-1-2-1-2◆,4-2-3-1,Robert Hartmann,Match Report,
2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Home,D,1,1,Köln,0.7,0.6,41,9200.0,Branimir Hrgota,4-1-2-1-2◆,4-1-2-1-2,Robert Schörgenhofer,Match Report,
