Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-12,15:30,DFB-Pokal,First round,Sat,Away,W,3,0,Nürnberg,,,72,,Marcel Sabitzer,4-2-3-1,4-2-3-1,Marco Fritz,Match Report,
2020-09-20,15:30,Bundesliga,Matchweek 1,Sun,Home,W,3,1,Mainz 05,2.8,1.2,72,8500.0,Péter Gulácsi,3-4-3,4-2-3-1,Manuel Gräfe,Match Report,
2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Away,D,1,1,Leverkusen,0.9,0.9,41,6042.0,Péter Gulácsi,3-4-3,4-1-4-1,Harm Osmers,Match Report,
2020-10-03,18:30,Bundesliga,Matchweek 3,Sat,Home,W,4,0,Schalke 04,3.9,0.2,67,8500.0,Péter Gulácsi,4-2-3-1,3-5-2,Florian Badstübner,Match Report,
2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Away,W,2,0,Augsburg,2.1,1.0,67,,Péter Gulácsi,3-4-3,4-4-2,Felix Brych,Match Report,
2020-10-20,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,tr Başakşehir,1.0,0.6,48,999.0,Péter Gulácsi,4-1-4-1,4-1-4-1,Jesús Gil,Match Report,
2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Home,W,2,1,Hertha BSC,2.7,0.8,67,999.0,Péter Gulácsi,4-2-3-1,4-2-3-1,Tobias Stieler,Match Report,
2020-10-28,20:00,Champions Lg,Group stage,Wed,Away,L,0,5,eng Manchester Utd,0.5,3.2,53,577.0,Péter Gulácsi,3-1-4-2,4-1-2-1-2,Matej Jug,Match Report,
2020-10-31,18:30,Bundesliga,Matchweek 6,Sat,Away,L,0,1,Gladbach,0.8,0.4,51,,Marcel Sabitzer,4-1-3-2,4-2-3-1,Daniel Siebert,Match Report,
2020-11-04,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,fr Paris S-G,1.9,1.3,49,,Marcel Sabitzer,3-5-2,4-3-3,Szymon Marciniak,Match Report,
2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Home,W,3,0,Freiburg,2.2,0.6,55,,Marcel Sabitzer,4-1-3-2,5-3-2,Felix Zwayer,Match Report,
2020-11-21,18:30,Bundesliga,Matchweek 8,Sat,Away,D,1,1,Eint Frankfurt,0.8,1.0,62,,Marcel Sabitzer,4-2-3-1,3-4-3,Sören Storks,Match Report,
2020-11-24,21:00,Champions Lg,Group stage,Tue,Away,L,0,1,fr Paris S-G,1.4,1.1,62,,Marcel Sabitzer,4-2-3-1,4-3-3,Danny Makkelie,Match Report,
2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Home,W,2,1,Arminia,2.5,1.6,58,,Péter Gulácsi,3-4-3,4-2-3-1,Robert Hartmann,Match Report,
2020-12-02,20:55,Champions Lg,Group stage,Wed,Away,W,4,3,tr Başakşehir,2.1,0.6,54,,Marcel Sabitzer,4-2-3-1,4-4-1-1,Carlos del Cerro,Match Report,
2020-12-05,18:30,Bundesliga,Matchweek 10,Sat,Away,D,3,3,Bayern Munich,1.5,1.0,39,,Marcel Sabitzer,4-3-3,4-2-3-1,Daniel Siebert,Match Report,
2020-12-08,21:00,Champions Lg,Group stage,Tue,Home,W,3,2,eng Manchester Utd,1.5,2.0,45,,Marcel Sabitzer,3-4-3,3-4-1-2,Antonio Matéu Lahoz,Match Report,
2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2,0,Werder Bremen,2.4,0.6,55,,Marcel Sabitzer,4-2-3-1,3-4-3,Sören Storks,Match Report,
2020-12-16,20:30,Bundesliga,Matchweek 12,Wed,Away,W,1,0,Hoffenheim,0.5,0.6,55,,Marcel Sabitzer,3-4-3,4-2-3-1,Daniel Schlager,Match Report,
2020-12-19,15:30,Bundesliga,Matchweek 13,Sat,Home,D,0,0,Köln,2.1,0.4,64,,Marcel Sabitzer,4-2-3-1,4-3-3,Felix Brych,Match Report,
2020-12-22,18:30,DFB-Pokal,Second round,Tue,Away,W,3,0,Augsburg,,,64,,Marcel Sabitzer,4-2-3-1,4-5-1,Sascha Stegemann,Match Report,
2021-01-02,20:30,Bundesliga,Matchweek 14,Sat,Away,W,1,0,Stuttgart,2.8,0.9,55,,Marcel Sabitzer,4-3-3,4-3-3,Christian Dingert,Match Report,
2021-01-09,18:30,Bundesliga,Matchweek 15,Sat,Home,L,1,3,Dortmund,1.7,2.2,54,,Marcel Sabitzer,3-4-3,4-2-3-1,Daniel Siebert,Match Report,
2021-01-16,15:30,Bundesliga,Matchweek 16,Sat,Away,D,2,2,Wolfsburg,2.4,0.8,52,,Marcel Sabitzer,3-4-3,4-2-3-1,Tobias Stieler,Match Report,
2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Home,W,1,0,Union Berlin,1.6,0.2,67,,Marcel Sabitzer,3-4-3,3-1-4-2,Markus Schmidt,Match Report,
2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,L,2,3,Mainz 05,1.5,1.8,68,,Marcel Sabitzer,3-1-4-2,3-4-1-2,Christian Dingert,Match Report,
2021-01-30,18:30,Bundesliga,Matchweek 19,Sat,Home,W,1,0,Leverkusen,1.4,0.7,46,,Marcel Sabitzer,3-1-4-2,4-3-3,Harm Osmers,Match Report,
2021-02-03,18:30,DFB-Pokal,Round of 16,Wed,Home,W,4,0,Bochum,,,56,,Marcel Sabitzer,3-1-4-2,4-2-3-1,Bastian Dankert,Match Report,
2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,W,3,0,Schalke 04,2.2,0.2,63,,Marcel Sabitzer,3-1-4-2,4-2-3-1,Martin Petersen,Match Report,
2021-02-12,20:30,Bundesliga,Matchweek 21,Fri,Home,W,2,1,Augsburg,2.1,1.0,60,,Péter Gulácsi,3-1-4-2,5-4-1,Felix Zwayer,Match Report,
2021-02-16,21:00,Champions Lg,Round of 16,Tue,Neutral,L,0,2,eng Liverpool,1.3,1.4,49,,Marcel Sabitzer,3-1-4-2,4-3-3,Slavko Vinčič,Match Report,Leg 1 of 2
2021-02-21,15:30,Bundesliga,Matchweek 22,Sun,Away,W,3,0,Hertha BSC,0.9,0.8,52,,Marcel Sabitzer,3-4-3,3-5-2,Sven Jablonski,Match Report,
2021-02-27,18:30,Bundesliga,Matchweek 23,Sat,Home,W,3,2,Gladbach,1.6,1.4,66,,Marcel Sabitzer,4-2-3-1,3-1-4-2,Manuel Gräfe,Match Report,
2021-03-03,20:45,DFB-Pokal,Quarter-finals,Wed,Home,W,2,0,Wolfsburg,,,57,,Péter Gulácsi,4-2-3-1,4-2-3-1,Marco Fritz,Match Report,
2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Away,W,3,0,Freiburg,1.5,0.2,57,,Péter Gulácsi,3-1-4-2,4-2-2-2,Guido Winkmann,Match Report,
2021-03-10,20:00,Champions Lg,Round of 16,Wed,Neutral,L,0,2,eng Liverpool,0.9,2.4,59,,Marcel Sabitzer,3-1-4-2,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; Liverpool won
2021-03-14,15:30,Bundesliga,Matchweek 25,Sun,Home,D,1,1,Eint Frankfurt,1.5,1.1,57,,Marcel Sabitzer,4-2-3-1,3-5-1-1,Felix Zwayer,Match Report,
2021-03-19,20:30,Bundesliga,Matchweek 26,Fri,Away,W,1,0,Arminia,2.2,0.3,81,,Marcel Sabitzer,3-4-3,4-3-1-2,Frank Willenborg,Match Report,
2021-04-03,18:30,Bundesliga,Matchweek 27,Sat,Home,L,0,1,Bayern Munich,0.6,0.6,54,,Marcel Sabitzer,4-3-3,4-2-3-1,Daniel Siebert,Match Report,
