Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-24,Bundesliga,Home,Union Berlin,1,1,D
2024-08-31,Bundesliga,Away,Stuttgart,3,3,D
2024-09-15,Bundesliga,Home,Werder Bremen,1,2,L
2024-09-20,Bundesliga,Away,Augsburg,3,2,W
2024-09-28,Bundesliga,Home,Heidenheim,0,2,L
2024-10-05,Bundesliga,Away,St. Pauli,3,0,W
2024-10-19,Bundesliga,Home,RB Leipzig,0,2,L
2024-10-25,Bundesliga,Home,Gladbach,1,1,D
2024-11-03,Bundesliga,Away,Freiburg,0,0,D
2024-11-09,Bundesliga,Home,Dortmund,3,1,W
2024-11-24,Bundesliga,Away,Holstein Kiel,3,0,W
2024-12-01,Bundesliga,Home,Hoffenheim,2,0,W
2024-12-08,Bundesliga,Away,Wolfsburg,3,4,L
2024-12-14,Bundesliga,Home,Bayern Munich,2,1,W
2024-12-21,Bundesliga,Away,Eint Frankfurt,3,1,W
2025-01-11,Bundesliga,Home,Bochum,2,0,W
2025-01-14,Bundesliga,Away,Leverkusen,0,1,L
2025-01-19,Bundesliga,Away,Union Berlin,1,2,L
2025-01-25,Bundesliga,Home,Stuttgart,2,0,W
2025-01-31,Bundesliga,Away,Werder Bremen,0,1,L
2025-02-08,Bundesliga,Home,Augsburg,0,0,D
2025-02-16,Bundesliga,Away,Heidenheim,2,0,W
2025-02-22,Bundesliga,Home,St. Pauli,2,0,W
2025-03-01,Bundesliga,Away,RB Leipzig,2,1,W
2025-03-07,Bundesliga,Away,Gladbach,3,1,W
2025-03-15,Bundesliga,Home,Freiburg,2,2,D
2025-03-30,Bundesliga,Away,Dortmund,1,3,L
2025-04-05,Bundesliga,Home,Holstein Kiel,1,1,D
2025-04-12,Bundesliga,Away,Hoffenheim,0,2,L
2025-04-19,Bundesliga,Home,Wolfsburg,2,2,D
2025-04-26,Bundesliga,Away,Bayern Munich,0,3,L
2025-05-04,Bundesliga,Home,Eint Frankfurt,1,1,D
2025-05-10,Bundesliga,Away,Bochum,4,1,W
2025-05-17,Bundesliga,Home,Leverkusen,2,2,D
