Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,15:30,DFB-Pokal,Round of 64,Sun,Away,L,0,2,Preußen Münster,,,67,6703.0,Koen Casteels,4-2-3-1,4-5-1,Christian Dingert,Match Report,Match awarded to Preußen Münster; Required Extra Time
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,W,1,0,Bochum,2.0,0.4,60,8536.0,Koen Casteels,4-2-3-1,4-3-3,Frank Willenborg,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,W,2,1,Hertha BSC,1.0,1.2,59,18241.0,Koen Casteels,4-2-3-1,4-2-3-1,Matthias Jöllenbeck,Match Report,
2021-08-29,17:30,Bundesliga,Matchweek 3,Sun,Home,W,1,0,RB Leipzig,0.8,1.1,48,12058.0,Koen Casteels,4-2-3-1,4-2-3-1,Tobias Stieler,Match Report,
2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Away,W,2,0,Greuther Fürth,1.4,0.3,70,9000.0,Koen Casteels,4-2-3-1,4-4-2,Robert Hartmann,Match Report,
2021-09-14,21:00,Champions Lg,Group stage,Tue,Away,D,0,0,fr Lille,0.1,1.6,46,34314.0,Koen Casteels,4-2-3-1,4-4-2,Danny Makkelie,Match Report,
2021-09-19,19:30,Bundesliga,Matchweek 5,Sun,Home,D,1,1,Eint Frankfurt,1.2,0.3,60,9266.0,Koen Casteels,4-2-3-1,4-2-3-1,Felix Zwayer,Match Report,
2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,L,1,3,Hoffenheim,0.6,1.5,50,8523.0,Koen Casteels,4-2-3-1,4-2-2-2,Daniel Siebert,Match Report,
2021-09-29,21:00,Champions Lg,Group stage,Wed,Home,D,1,1,es Sevilla,1.2,1.1,31,11733.0,Koen Casteels,4-2-3-1,4-2-3-1,Georgi Kabakov,Match Report,
2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,L,1,3,Gladbach,1.3,3.3,52,12845.0,Koen Casteels,4-2-3-1,3-5-2,Frank Willenborg,Match Report,
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,L,0,2,Union Berlin,1.5,0.9,61,11000.0,Koen Casteels,4-2-3-1,3-5-2,Sascha Stegemann,Match Report,
2021-10-20,18:45,Champions Lg,Group stage,Wed,Away,L,1,3,at RB Salzburg,0.9,2.7,46,29520.0,Koen Casteels,4-2-3-1,4-1-2-1-2,Daniele Orsato,Match Report,
2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Home,L,0,2,Freiburg,1.3,1.5,56,10251.0,Koen Casteels,4-3-3,3-4-3,Tobias Welz,Match Report,
2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Away,W,2,0,Leverkusen,1.8,1.5,35,20132.0,Koen Casteels,3-4-3,3-4-3,Deniz Aytekin,Match Report,
2021-11-02,18:45,Champions Lg,Group stage,Tue,Home,W,2,1,at RB Salzburg,1.7,1.6,42,16112.0,Koen Casteels,3-4-3,4-1-2-1-2,Artur Dias,Match Report,
2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Home,W,1,0,Augsburg,0.5,0.7,62,16095.0,Koen Casteels,3-4-3,4-4-1-1,Marco Fritz,Match Report,
2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,D,2,2,Arminia,1.9,1.3,63,19801.0,Koen Casteels,3-4-3,4-2-3-1,Martin Petersen,Match Report,
2021-11-23,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,es Sevilla,0.3,1.6,38,28663.0,Maximilian Arnold,4-3-3,4-3-3,Cüneyt Çakιr,Match Report,
2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,L,1,3,Dortmund,1.9,2.3,42,13281.0,Maximilian Arnold,3-4-3,4-2-3-1,Sven Jablonski,Match Report,
2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,L,0,3,Mainz 05,0.7,1.2,58,10000.0,Maximilian Arnold,3-4-3,3-5-2,Florian Badstübner,Match Report,
2021-12-08,21:00,Champions Lg,Group stage,Wed,Home,L,1,3,fr Lille,0.7,2.5,56,6544.0,Koen Casteels,4-2-3-1,4-4-2,Daniele Orsato,Match Report,
