Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-05,Bundesliga,Away,Eint Frankfurt,6,1,W
2022-08-14,Bundesliga,Home,Wolfsburg,2,0,W
2022-08-21,Bundesliga,Away,Bochum,7,0,W
2022-08-27,Bundesliga,Home,Gladbach,1,1,D
2022-09-03,Bundesliga,Away,Union Berlin,1,1,D
2022-09-10,Bundesliga,Home,Stuttgart,2,2,D
2022-09-17,Bundesliga,Away,Augsburg,0,1,L
2022-09-30,Bundesliga,Home,Leverkusen,4,0,W
2022-10-08,Bundesliga,Away,Dortmund,2,2,D
2022-10-16,Bundesliga,Home,Freiburg,5,0,W
2022-10-22,Bundesliga,Away,Hoffenheim,2,0,W
2022-10-29,Bundesliga,Home,Mainz 05,6,2,W
2022-11-05,Bundesliga,Away,Hertha BSC,3,2,W
2022-11-08,Bundesliga,Home,Werder Bremen,6,1,W
2022-11-12,Bundesliga,Away,Schalke 04,2,0,W
2023-01-20,Bundesliga,Away,RB Leipzig,1,1,D
2023-01-24,Bundesliga,Home,Köln,1,1,D
2023-01-28,Bundesliga,Home,Eint Frankfurt,1,1,D
2023-02-05,Bundesliga,Away,Wolfsburg,4,2,W
2023-02-11,Bundesliga,Home,Bochum,3,0,W
2023-02-18,Bundesliga,Away,Gladbach,2,3,L
2023-02-26,Bundesliga,Home,Union Berlin,3,0,W
2023-03-04,Bundesliga,Away,Stuttgart,2,1,W
2023-03-11,Bundesliga,Home,Augsburg,5,3,W
2023-03-19,Bundesliga,Away,Leverkusen,1,2,L
2023-04-01,Bundesliga,Home,Dortmund,4,2,W
2023-04-08,Bundesliga,Away,Freiburg,1,0,W
2023-04-15,Bundesliga,Home,Hoffenheim,1,1,D
2023-04-22,Bundesliga,Away,Mainz 05,1,3,L
2023-04-30,Bundesliga,Home,Hertha BSC,2,0,W
2023-05-06,Bundesliga,Away,Werder Bremen,2,1,W
2023-05-13,Bundesliga,Home,Schalke 04,6,0,W
2023-05-20,Bundesliga,Home,RB Leipzig,1,3,L
2023-05-27,Bundesliga,Away,Köln,2,1,W
