Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Away,Augsburg,4,4,D
2023-08-26,Bundesliga,Home,Leverkusen,0,3,L
2023-09-02,Bundesliga,Home,Bayern Munich,1,2,L
2023-09-17,Bundesliga,Away,Darmstadt 98,3,3,D
2023-09-23,Bundesliga,Home,RB Leipzig,0,1,L
2023-09-30,Bundesliga,Away,Bochum,3,1,W
2023-10-06,Bundesliga,Home,Mainz 05,2,2,D
2023-10-22,Bundesliga,Away,Köln,1,3,L
2023-10-28,Bundesliga,Home,Heidenheim,2,1,W
2023-11-04,Bundesliga,Away,Freiburg,3,3,D
2023-11-10,Bundesliga,Home,Wolfsburg,4,0,W
2023-11-25,Bundesliga,Away,Dortmund,2,4,L
2023-12-02,Bundesliga,Home,Hoffenheim,2,1,W
2023-12-09,Bundesliga,Away,Union Berlin,1,3,L
2023-12-15,Bundesliga,Home,Werder Bremen,2,2,D
2023-12-20,Bundesliga,Away,Eint Frankfurt,1,2,L
2024-01-14,Bundesliga,Home,Stuttgart,3,1,W
2024-01-21,Bundesliga,Home,Augsburg,1,2,L
2024-01-27,Bundesliga,Away,Leverkusen,0,0,D
2024-02-03,Bundesliga,Away,Bayern Munich,1,3,L
2024-02-10,Bundesliga,Home,Darmstadt 98,0,0,D
2024-02-17,Bundesliga,Away,RB Leipzig,0,2,L
2024-02-24,Bundesliga,Home,Bochum,5,2,W
2024-03-02,Bundesliga,Away,Mainz 05,1,1,D
2024-03-09,Bundesliga,Home,Köln,3,3,D
2024-03-16,Bundesliga,Away,Heidenheim,1,1,D
2024-03-30,Bundesliga,Home,Freiburg,0,3,L
2024-04-07,Bundesliga,Away,Wolfsburg,3,1,W
2024-04-13,Bundesliga,Home,Dortmund,1,2,L
2024-04-20,Bundesliga,Away,Hoffenheim,3,4,L
2024-04-28,Bundesliga,Home,Union Berlin,0,0,D
2024-05-04,Bundesliga,Away,Werder Bremen,2,2,D
2024-05-11,Bundesliga,Home,Eint Frankfurt,1,1,D
2024-05-18,Bundesliga,Away,Stuttgart,0,4,L
