Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Away,Leverkusen,2,3,L
2023-08-25,Bundesliga,Home,Stuttgart,5,1,W
2023-09-03,Bundesliga,Away,Union Berlin,3,0,W
2023-09-16,Bundesliga,Home,Augsburg,3,0,W
2023-09-23,Bundesliga,Away,Gladbach,1,0,W
2023-09-30,Bundesliga,Home,Bayern Munich,2,2,D
2023-10-07,Bundesliga,Home,Bochum,0,0,D
2023-10-21,Bundesliga,Away,Darmstadt 98,3,1,W
2023-10-28,Bundesliga,Home,Köln,6,0,W
2023-11-04,Bundesliga,Away,Mainz 05,0,2,L
2023-11-12,Bundesliga,Home,Freiburg,3,1,W
2023-11-25,Bundesliga,Away,Wolfsburg,1,2,L
2023-12-02,Bundesliga,Home,Heidenheim,2,1,W
2023-12-09,Bundesliga,Away,Dortmund,3,2,W
2023-12-16,Bundesliga,Home,Hoffenheim,3,1,W
2023-12-19,Bundesliga,Away,Werder Bremen,1,1,D
2024-01-13,Bundesliga,Home,Eint Frankfurt,0,1,L
2024-01-20,Bundesliga,Home,Leverkusen,2,3,L
2024-01-27,Bundesliga,Away,Stuttgart,2,5,L
2024-02-04,Bundesliga,Home,Union Berlin,2,0,W
2024-02-10,Bundesliga,Away,Augsburg,2,2,D
2024-02-17,Bundesliga,Home,Gladbach,2,0,W
2024-02-24,Bundesliga,Away,Bayern Munich,1,2,L
2024-03-02,Bundesliga,Away,Bochum,4,1,W
2024-03-09,Bundesliga,Home,Darmstadt 98,2,0,W
2024-03-15,Bundesliga,Away,Köln,5,1,W
2024-03-30,Bundesliga,Home,Mainz 05,0,0,D
2024-04-06,Bundesliga,Away,Freiburg,4,1,W
2024-04-13,Bundesliga,Home,Wolfsburg,3,0,W
2024-04-20,Bundesliga,Away,Heidenheim,2,1,W
2024-04-27,Bundesliga,Home,Dortmund,4,1,W
2024-05-03,Bundesliga,Away,Hoffenheim,1,1,D
2024-05-11,Bundesliga,Home,Werder Bremen,1,1,D
2024-05-18,Bundesliga,Away,Eint Frankfurt,2,2,D
