Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-24,Bundesliga,Away,RB Leipzig,0,1,L
2024-08-31,Bundesliga,Home,Gladbach,0,2,L
2024-09-14,Bundesliga,Away,Freiburg,1,2,L
2024-09-21,Bundesliga,Home,Holstein Kiel,2,2,D
2024-09-27,Bundesliga,Away,Dortmund,2,4,L
2024-10-05,Bundesliga,Home,Wolfsburg,1,3,L
2024-10-19,Bundesliga,Away,Hoffenheim,1,3,L
2024-10-27,Bundesliga,Home,Bayern Munich,0,5,L
2024-11-02,Bundesliga,Away,Eint Frankfurt,2,7,L
2024-11-09,Bundesliga,Home,Leverkusen,1,1,D
2024-11-23,Bundesliga,Away,Stuttgart,0,2,L
2024-11-30,Bundesliga,Away,Augsburg,0,1,L
2024-12-07,Bundesliga,Home,Werder Bremen,0,1,L
2024-12-14,Bundesliga,Away,Union Berlin,2,0,W
2024-12-22,Bundesliga,Home,Heidenheim,2,0,W
2025-01-11,Bundesliga,Away,Mainz 05,0,2,L
2025-01-15,Bundesliga,Home,St. Pauli,1,0,W
2025-01-18,Bundesliga,Home,RB Leipzig,3,3,D
2025-01-25,Bundesliga,Away,Gladbach,0,3,L
2025-02-01,Bundesliga,Home,Freiburg,0,1,L
2025-02-09,Bundesliga,Away,Holstein Kiel,2,2,D
2025-02-15,Bundesliga,Home,Dortmund,2,0,W
2025-02-22,Bundesliga,Away,Wolfsburg,1,1,D
2025-03-01,Bundesliga,Home,Hoffenheim,0,1,L
2025-03-08,Bundesliga,Away,Bayern Munich,3,2,W
2025-03-16,Bundesliga,Home,Eint Frankfurt,1,3,L
2025-03-28,Bundesliga,Away,Leverkusen,1,3,L
2025-04-05,Bundesliga,Home,Stuttgart,0,4,L
2025-04-12,Bundesliga,Home,Augsburg,1,2,L
2025-04-19,Bundesliga,Away,Werder Bremen,0,1,L
2025-04-27,Bundesliga,Home,Union Berlin,1,1,D
2025-05-02,Bundesliga,Away,Heidenheim,0,0,D
2025-05-10,Bundesliga,Home,Mainz 05,1,4,L
2025-05-17,Bundesliga,Away,St. Pauli,2,0,W
