Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-01,18:01,DFB-Pokal,Round of 64,Mon,Away,W,2,1,Energie Cottbus,,,61,20078,Marco Friedl,4-4-2,4-3-3,Daniel Siebert,Match Report,
2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Away,D,2,2,Wolfsburg,0.8,1.0,39,28015,Marco Friedl,3-5-2,4-2-3-1,Sascha Stegemann,Match Report,
2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Home,D,2,2,Stuttgart,0.5,1.4,57,41000,Marco Friedl,3-5-2,3-5-2,Robert Hartmann,Match Report,
2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Away,W,3,2,Dortmund,1.3,0.5,50,81365,Marco Friedl,3-5-2,4-2-3-1,Florian Badstübner,Match Report,
2022-08-28,17:30,Bundesliga,Matchweek 4,Sun,Home,L,3,4,Eint Frankfurt,1.8,1.8,54,41000,Marco Friedl,3-5-2,4-2-3-1,Patrick Ittrich,Match Report,
2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Away,W,2,0,Bochum,2.0,0.8,50,25800,Marco Friedl,3-5-2,4-2-3-1,Robert Schröder,Match Report,
2022-09-09,20:30,Bundesliga,Matchweek 6,Fri,Home,L,0,1,Augsburg,1.3,1.0,68,41000,Marco Friedl,3-1-4-2,3-4-3,Martin Petersen,Match Report,
2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Away,D,1,1,Leverkusen,2.1,1.8,46,30210,Marco Friedl,3-5-2,4-2-3-1,Tobias Welz,Match Report,
2022-10-01,18:30,Bundesliga,Matchweek 8,Sat,Home,W,5,1,Gladbach,1.9,2.3,47,42100,Marco Friedl,3-5-2,4-2-3-1,Matthias Jöllenbeck,Match Report,
2022-10-07,20:30,Bundesliga,Matchweek 9,Fri,Away,W,2,1,Hoffenheim,1.3,1.7,54,25410,Marco Friedl,3-5-2,3-5-2,Benjamin Cortus,Match Report,
2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Home,L,0,2,Mainz 05,1.3,1.1,67,41000,Marco Friedl,3-5-2,3-4-3,Robert Hartmann,Match Report,
2022-10-19,18:00,DFB-Pokal,Round of 32,Wed,Away,D,2 (4),2 (5),Paderborn 07,,,58,15000,Miloš Veljković,3-4-1-2,3-4-3,Frank Willenborg,Match Report,Paderborn 07 won on penalty kicks following extra time
2022-10-22,15:30,Bundesliga,Matchweek 11,Sat,Away,L,0,2,Freiburg,0.5,2.9,39,34700,Marco Friedl,3-5-2,3-4-3,Bastian Dankert,Match Report,
2022-10-28,20:30,Bundesliga,Matchweek 12,Fri,Home,W,1,0,Hertha BSC,1.3,0.4,52,42100,Miloš Veljković,3-1-4-2,4-4-2,Tobias Reichel,Match Report,
2022-11-05,18:30,Bundesliga,Matchweek 13,Sat,Home,W,2,1,Schalke 04,1.0,1.4,45,41000,Marco Friedl,3-5-2,4-2-3-1,Felix Brych,Match Report,
2022-11-08,20:30,Bundesliga,Matchweek 14,Tue,Away,L,1,6,Bayern Munich,1.3,4.4,39,75000,Marco Friedl,3-1-4-2,4-2-3-1,Robert Hartmann,Match Report,
2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Home,L,1,2,RB Leipzig,0.9,1.7,48,41500,Marco Friedl,3-1-4-2,4-4-2,Matthias Jöllenbeck,Match Report,
2023-01-21,18:30,Bundesliga,Matchweek 16,Sat,Away,L,1,7,Köln,0.3,3.0,50,50000,Marco Friedl,3-1-4-2,4-2-2-2,Robert Schröder,Match Report,
2023-01-25,20:30,Bundesliga,Matchweek 17,Wed,Home,L,1,2,Union Berlin,0.6,1.1,58,41500,Marco Friedl,3-1-4-2,3-5-2,Bastian Dankert,Match Report,
2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Home,W,2,1,Wolfsburg,2.2,0.7,43,41000,Marco Friedl,3-1-4-2,4-5-1,Daniel Siebert,Match Report,
2023-02-05,15:30,Bundesliga,Matchweek 19,Sun,Away,W,2,0,Stuttgart,0.5,1.3,42,47700,Marco Friedl,3-4-1-2,4-3-3,Frank Willenborg,Match Report,
