Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-24,Bundesliga,Home,Eint Frankfurt,2,0,W
2024-08-31,Bundesliga,Away,Werder Bremen,0,0,D
2024-09-13,Bundesliga,Home,Heidenheim,4,2,W
2024-09-22,Bundesliga,Away,Stuttgart,1,5,L
2024-09-27,Bundesliga,Home,Bochum,4,2,W
2024-10-05,Bundesliga,Away,Union Berlin,1,2,L
2024-10-18,Bundesliga,Home,St. Pauli,2,1,W
2024-10-26,Bundesliga,Away,Augsburg,1,2,L
2024-11-02,Bundesliga,Home,RB Leipzig,2,1,W
2024-11-09,Bundesliga,Away,Mainz 05,1,3,L
2024-11-23,Bundesliga,Home,Freiburg,4,0,W
2024-11-30,Bundesliga,Home,Bayern Munich,1,1,D
2024-12-07,Bundesliga,Away,Gladbach,1,1,D
2024-12-15,Bundesliga,Home,Hoffenheim,1,1,D
2024-12-22,Bundesliga,Away,Wolfsburg,3,1,W
2025-01-10,Bundesliga,Home,Leverkusen,2,3,L
2025-01-14,Bundesliga,Away,Holstein Kiel,2,4,L
2025-01-17,Bundesliga,Away,Eint Frankfurt,0,2,L
2025-01-25,Bundesliga,Home,Werder Bremen,2,2,D
2025-02-01,Bundesliga,Away,Heidenheim,2,1,W
2025-02-08,Bundesliga,Home,Stuttgart,1,2,L
2025-02-15,Bundesliga,Away,Bochum,0,2,L
2025-02-22,Bundesliga,Home,Union Berlin,6,0,W
2025-03-01,Bundesliga,Away,St. Pauli,2,0,W
2025-03-08,Bundesliga,Home,Augsburg,0,1,L
2025-03-15,Bundesliga,Away,RB Leipzig,0,2,L
2025-03-30,Bundesliga,Home,Mainz 05,3,1,W
2025-04-05,Bundesliga,Away,Freiburg,4,1,W
2025-04-12,Bundesliga,Away,Bayern Munich,2,2,D
2025-04-20,Bundesliga,Home,Gladbach,3,2,W
2025-04-26,Bundesliga,Away,Hoffenheim,3,2,W
2025-05-03,Bundesliga,Home,Wolfsburg,4,0,W
2025-05-11,Bundesliga,Away,Leverkusen,4,2,W
2025-05-17,Bundesliga,Home,Holstein Kiel,3,0,W
