Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-05,Bundesliga,Home,Bayern Munich,1,6,L
2022-08-13,Bundesliga,Away,Hertha BSC,1,1,D
2022-08-21,Bundesliga,Home,Köln,1,1,D
2022-08-28,Bundesliga,Away,Werder Bremen,4,3,W
2022-09-03,Bundesliga,Home,RB Leipzig,4,0,W
2022-09-10,Bundesliga,Home,Wolfsburg,0,1,L
2022-09-17,Bundesliga,Away,Stuttgart,3,1,W
2022-10-01,Bundesliga,Home,Union Berlin,2,0,W
2022-10-08,Bundesliga,Away,Bochum,0,3,L
2022-10-15,Bundesliga,Home,Leverkusen,5,1,W
2022-10-22,Bundesliga,Away,Gladbach,3,1,W
2022-10-29,Bundesliga,Home,Dortmund,1,2,L
2022-11-05,Bundesliga,Away,Augsburg,2,1,W
2022-11-09,Bundesliga,Home,Hoffenheim,4,2,W
2022-11-13,Bundesliga,Away,Mainz 05,1,1,D
2023-01-21,Bundesliga,Home,Schalke 04,3,0,W
2023-01-25,Bundesliga,Away,Freiburg,1,1,D
2023-01-28,Bundesliga,Away,Bayern Munich,1,1,D
2023-02-04,Bundesliga,Home,Hertha BSC,3,0,W
2023-02-12,Bundesliga,Away,Köln,0,3,L
2023-02-18,Bundesliga,Home,Werder Bremen,2,0,W
2023-02-25,Bundesliga,Away,RB Leipzig,1,2,L
2023-03-05,Bundesliga,Away,Wolfsburg,2,2,D
2023-03-11,Bundesliga,Home,Stuttgart,1,1,D
2023-03-19,Bundesliga,Away,Union Berlin,0,2,L
2023-03-31,Bundesliga,Home,Bochum,1,1,D
2023-04-08,Bundesliga,Away,Leverkusen,1,3,L
2023-04-15,Bundesliga,Home,Gladbach,1,1,D
2023-04-22,Bundesliga,Away,Dortmund,0,4,L
2023-04-29,Bundesliga,Home,Augsburg,1,1,D
2023-05-06,Bundesliga,Away,Hoffenheim,1,3,L
2023-05-13,Bundesliga,Home,Mainz 05,3,0,W
2023-05-20,Bundesliga,Away,Schalke 04,2,2,D
2023-05-27,Bundesliga,Home,Freiburg,2,1,W
