Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-12,15:30,DFB-Pokal,First round,Sat,Away,W,4,1,Union Fürstenwalde,,,64.0,,Josuha Guilavogui,4-2-3-1,4-4-2,Robert Schröder,Match Report,
2020-09-17,20:00,Europa Lg,Second qualifying round,Thu,Away,W,4,0,al Kukësi,,,,,Josuha Guilavogui,4-3-3,4-2-3-1,Duje Strukan,Match Report,
2020-09-20,18:00,Bundesliga,Matchweek 1,Sun,Home,D,0,0,Leverkusen,0.9,0.5,41.0,,Koen Casteels,4-3-3,4-1-4-1,Sven Jablonski,Match Report,
2020-09-24,20:15,Europa Lg,Third qualifying round,Thu,Home,W,2,0,ua Desna Chernihiv,,,,,Josuha Guilavogui,4-2-3-1,4-2-3-1,Lawrence Visser,Match Report,
2020-09-27,18:00,Bundesliga,Matchweek 2,Sun,Away,D,1,1,Freiburg,0.5,1.3,47.0,3200.0,Josuha Guilavogui,4-2-3-1,4-2-2-2,Sören Storks,Match Report,
2020-10-01,21:45,Europa Lg,Play-off round,Thu,Away,L,1,2,gr AEK Athens,,,60.0,,Josuha Guilavogui,4-2-3-1,4-1-4-1,Artur Soares Dias,Match Report,
2020-10-04,15:30,Bundesliga,Matchweek 3,Sun,Home,D,0,0,Augsburg,1.0,1.2,64.0,4632.0,Josuha Guilavogui,4-3-3,4-4-2,Felix Zwayer,Match Report,
2020-10-17,20:30,Bundesliga,Matchweek 4,Sat,Away,D,1,1,Gladbach,1.4,1.9,53.0,300.0,Josuha Guilavogui,4-3-3,4-2-3-1,Daniel Schlager,Match Report,
2020-10-25,15:30,Bundesliga,Matchweek 5,Sun,Home,W,2,1,Arminia,2.2,0.5,48.0,4519.0,Josuha Guilavogui,4-1-4-1,4-2-3-1,Manuel Gräfe,Match Report,
2020-11-01,18:00,Bundesliga,Matchweek 6,Sun,Away,D,1,1,Hertha BSC,0.6,1.2,47.0,,Koen Casteels,4-2-3-1,4-2-3-1,Martin Petersen,Match Report,
2020-11-08,15:30,Bundesliga,Matchweek 7,Sun,Home,W,2,1,Hoffenheim,1.9,2.8,46.0,,Koen Casteels,4-2-3-1,3-1-4-2,Sven Jablonski,Match Report,
2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Away,W,2,0,Schalke 04,2.5,1.1,57.0,,Koen Casteels,4-2-3-1,3-1-4-2,Marco Fritz,Match Report,
2020-11-27,20:30,Bundesliga,Matchweek 9,Fri,Home,W,5,3,Werder Bremen,1.5,1.0,61.0,,Koen Casteels,4-2-3-1,3-4-3,Christian Dingert,Match Report,
2020-12-05,15:30,Bundesliga,Matchweek 10,Sat,Away,D,2,2,Köln,1.9,1.1,59.0,,Koen Casteels,4-2-3-1,3-1-4-2,Sven Jablonski,Match Report,
2020-12-11,20:30,Bundesliga,Matchweek 11,Fri,Home,W,2,1,Eint Frankfurt,2.9,1.5,54.0,,Koen Casteels,4-2-3-1,3-1-4-2,Markus Schmidt,Match Report,
2020-12-16,20:30,Bundesliga,Matchweek 12,Wed,Away,L,1,2,Bayern Munich,1.0,1.8,41.0,,Koen Casteels,4-2-3-1,4-1-4-1,Marco Fritz,Match Report,
2020-12-20,18:00,Bundesliga,Matchweek 13,Sun,Home,W,1,0,Stuttgart,1.4,1.2,48.0,,Koen Casteels,4-2-2-2,4-2-3-1,Florian Badstübner,Match Report,
2020-12-23,18:30,DFB-Pokal,Second round,Wed,Home,W,4,0,Sandhausen,,,69.0,,Josuha Guilavogui,4-2-2-2,3-4-1-2,Guido Winkmann,Match Report,
2021-01-03,15:30,Bundesliga,Matchweek 14,Sun,Away,L,0,2,Dortmund,2.1,1.8,41.0,,Koen Casteels,4-2-3-1,4-2-3-1,Manuel Gräfe,Match Report,
2021-01-09,15:30,Bundesliga,Matchweek 15,Sat,Away,D,2,2,Union Berlin,1.9,1.0,52.0,,Koen Casteels,4-2-3-1,3-5-2,Patrick Ittrich,Match Report,
2021-01-16,15:30,Bundesliga,Matchweek 16,Sat,Home,D,2,2,RB Leipzig,0.8,2.4,48.0,,Josuha Guilavogui,4-2-3-1,3-4-3,Tobias Stieler,Match Report,
2021-01-19,20:30,Bundesliga,Matchweek 17,Tue,Away,W,2,0,Mainz 05,1.1,0.7,62.0,,Koen Casteels,4-2-3-1,3-5-2,Sören Storks,Match Report,
2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,W,1,0,Leverkusen,1.0,1.3,36.0,,Koen Casteels,4-2-3-1,4-3-3,Marco Fritz,Match Report,
