Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Away,Augsburg,4,0,W
2022-08-12,Bundesliga,Home,Dortmund,1,3,L
2022-08-20,Bundesliga,Away,Stuttgart,1,0,W
2022-08-26,Bundesliga,Home,Bochum,1,0,W
2022-09-03,Bundesliga,Away,Leverkusen,3,2,W
2022-09-11,Bundesliga,Home,Gladbach,0,0,D
2022-09-18,Bundesliga,Away,Hoffenheim,0,0,D
2022-10-01,Bundesliga,Home,Mainz 05,2,1,W
2022-10-09,Bundesliga,Away,Hertha BSC,2,2,D
2022-10-16,Bundesliga,Away,Bayern Munich,0,5,L
2022-10-22,Bundesliga,Home,Werder Bremen,2,0,W
2022-10-30,Bundesliga,Away,Schalke 04,2,0,W
2022-11-06,Bundesliga,Home,Köln,2,0,W
2022-11-09,Bundesliga,Away,RB Leipzig,1,3,L
2022-11-13,Bundesliga,Home,Union Berlin,4,1,W
2023-01-21,Bundesliga,Away,Wolfsburg,0,6,L
2023-01-25,Bundesliga,Home,Eint Frankfurt,1,1,D
2023-01-28,Bundesliga,Home,Augsburg,3,1,W
2023-02-04,Bundesliga,Away,Dortmund,1,5,L
2023-02-11,Bundesliga,Home,Stuttgart,2,1,W
2023-02-18,Bundesliga,Away,Bochum,2,0,W
2023-02-26,Bundesliga,Home,Leverkusen,1,1,D
2023-03-04,Bundesliga,Away,Gladbach,0,0,D
2023-03-12,Bundesliga,Home,Hoffenheim,2,1,W
2023-03-19,Bundesliga,Away,Mainz 05,1,1,D
2023-04-01,Bundesliga,Home,Hertha BSC,1,1,D
2023-04-08,Bundesliga,Home,Bayern Munich,0,1,L
2023-04-16,Bundesliga,Away,Werder Bremen,2,1,W
2023-04-23,Bundesliga,Home,Schalke 04,4,0,W
2023-04-29,Bundesliga,Away,Köln,1,0,W
2023-05-06,Bundesliga,Home,RB Leipzig,0,1,L
2023-05-13,Bundesliga,Away,Union Berlin,2,4,L
2023-05-19,Bundesliga,Home,Wolfsburg,2,0,W
2023-05-27,Bundesliga,Away,Eint Frankfurt,1,2,L
