Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Away,Bochum,2,1,W
2022-08-14,Bundesliga,Home,Union Berlin,0,0,D
2022-08-20,Bundesliga,Away,Augsburg,2,1,W
2022-08-27,Bundesliga,Home,Leverkusen,0,3,L
2022-09-04,Bundesliga,Away,Gladbach,1,0,W
2022-09-10,Bundesliga,Away,Hoffenheim,1,4,L
2022-09-16,Bundesliga,Home,Hertha BSC,1,1,D
2022-10-01,Bundesliga,Away,Freiburg,1,2,L
2022-10-08,Bundesliga,Home,RB Leipzig,1,1,D
2022-10-15,Bundesliga,Away,Werder Bremen,2,0,W
2022-10-21,Bundesliga,Home,Köln,5,0,W
2022-10-29,Bundesliga,Away,Bayern Munich,2,6,L
2022-11-05,Bundesliga,Home,Wolfsburg,0,3,L
2022-11-09,Bundesliga,Away,Schalke 04,0,1,L
2022-11-13,Bundesliga,Home,Eint Frankfurt,1,1,D
2023-01-21,Bundesliga,Away,Stuttgart,1,1,D
2023-01-25,Bundesliga,Home,Dortmund,1,2,L
2023-01-28,Bundesliga,Home,Bochum,5,2,W
2023-02-04,Bundesliga,Away,Union Berlin,1,2,L
2023-02-11,Bundesliga,Home,Augsburg,3,1,W
2023-02-19,Bundesliga,Away,Leverkusen,3,2,W
2023-02-24,Bundesliga,Home,Gladbach,4,0,W
2023-03-04,Bundesliga,Home,Hoffenheim,1,0,W
2023-03-11,Bundesliga,Away,Hertha BSC,1,1,D
2023-03-19,Bundesliga,Home,Freiburg,1,1,D
2023-04-01,Bundesliga,Away,RB Leipzig,3,0,W
2023-04-08,Bundesliga,Home,Werder Bremen,2,2,D
2023-04-15,Bundesliga,Away,Köln,1,1,D
2023-04-22,Bundesliga,Home,Bayern Munich,3,1,W
2023-04-30,Bundesliga,Away,Wolfsburg,0,3,L
2023-05-05,Bundesliga,Home,Schalke 04,2,3,L
2023-05-13,Bundesliga,Away,Eint Frankfurt,0,3,L
2023-05-21,Bundesliga,Home,Stuttgart,1,4,L
2023-05-27,Bundesliga,Away,Dortmund,2,2,D
