Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-20,Bundesliga,Away,Wolfsburg,0,0,D
2020-09-26,Bundesliga,Home,RB Leipzig,1,1,D
2020-10-03,Bundesliga,Away,Stuttgart,1,1,D
2020-10-17,Bundesliga,Away,Mainz 05,1,0,W
2020-10-26,Bundesliga,Home,Augsburg,3,1,W
2020-11-01,Bundesliga,Away,Freiburg,4,2,W
2020-11-08,Bundesliga,Home,Gladbach,4,3,W
2020-11-21,Bundesliga,Away,Arminia,2,1,W
2020-11-29,Bundesliga,Home,Hertha BSC,0,0,D
2020-12-06,Bundesliga,Away,Schalke 04,3,0,W
2020-12-13,Bundesliga,Home,Hoffenheim,4,1,W
2020-12-16,Bundesliga,Away,Köln,4,0,W
2020-12-19,Bundesliga,Home,Bayern Munich,1,2,L
2021-01-02,Bundesliga,Away,Eint Frankfurt,1,2,L
2021-01-09,Bundesliga,Home,Werder Bremen,1,1,D
2021-01-15,Bundesliga,Away,Union Berlin,0,1,L
2021-01-19,Bundesliga,Home,Dortmund,2,1,W
2021-01-23,Bundesliga,Home,Wolfsburg,0,1,L
2021-01-30,Bundesliga,Away,RB Leipzig,0,1,L
2021-02-06,Bundesliga,Home,Stuttgart,5,2,W
2021-02-13,Bundesliga,Home,Mainz 05,2,2,D
2021-02-21,Bundesliga,Away,Augsburg,1,1,D
2021-02-28,Bundesliga,Home,Freiburg,1,2,L
2021-03-06,Bundesliga,Away,Gladbach,1,0,W
2021-03-14,Bundesliga,Home,Arminia,1,2,L
2021-03-21,Bundesliga,Away,Hertha BSC,0,3,L
2021-04-03,Bundesliga,Home,Schalke 04,2,1,W
2021-04-12,Bundesliga,Away,Hoffenheim,0,0,D
2021-04-17,Bundesliga,Home,Köln,3,0,W
2021-04-20,Bundesliga,Away,Bayern Munich,0,2,L
2021-04-24,Bundesliga,Home,Eint Frankfurt,3,1,W
2021-05-08,Bundesliga,Away,Werder Bremen,0,0,D
2021-05-15,Bundesliga,Home,Union Berlin,1,1,D
2021-05-22,Bundesliga,Away,Dortmund,1,3,L
