Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,15:30,DFB-Pokal,Round of 64,Sat,Away,W,2,1,Wuppertaler,,,70,4490.0,Anthony Losilla,4-2-3-1,5-3-2,Patrick Alt,Match Report,Required Extra Time
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Away,L,0,1,Wolfsburg,0.4,2.0,40,8536.0,Anthony Losilla,4-3-3,4-2-3-1,Frank Willenborg,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,W,2,0,Mainz 05,0.8,0.9,42,12548.0,Anthony Losilla,4-2-3-1,3-5-2,Patrick Ittrich,Match Report,
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,2,Köln,0.6,3.2,30,25000.0,Anthony Losilla,4-3-3,4-1-3-2,Benjamin Cortus,Match Report,
2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Home,L,1,3,Hertha BSC,1.2,0.3,66,14000.0,Anthony Losilla,4-2-3-1,3-4-3,Robert Schröder,Match Report,
2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Away,L,0,7,Bayern Munich,0.4,5.6,31,25000.0,Anthony Losilla,4-2-3-1,4-2-3-1,Tobias Welz,Match Report,
2021-09-26,15:30,Bundesliga,Matchweek 6,Sun,Home,D,0,0,Stuttgart,0.8,0.3,44,15300.0,Anthony Losilla,4-2-3-1,4-1-4-1,Christian Dingert,Match Report,
2021-10-02,18:30,Bundesliga,Matchweek 7,Sat,Away,L,0,3,RB Leipzig,1.5,3.2,41,25598.0,Anthony Losilla,4-2-3-1,3-4-3,Robert Hartmann,Match Report,
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,W,1,0,Greuther Fürth,1.6,0.8,44,10586.0,Anthony Losilla,4-3-3,4-3-1-2,Bastian Dankert,Match Report,
2021-10-24,19:30,Bundesliga,Matchweek 9,Sun,Home,W,2,0,Eint Frankfurt,2.1,1.6,41,19510.0,Anthony Losilla,4-3-3,3-4-1-2,Marco Fritz,Match Report,
