Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Away,Wolfsburg,2,2,D
2022-08-13,Bundesliga,Home,Stuttgart,2,2,D
2022-08-20,Bundesliga,Away,Dortmund,3,2,W
2022-08-28,Bundesliga,Home,Eint Frankfurt,3,4,L
2022-09-03,Bundesliga,Away,Bochum,2,0,W
2022-09-09,Bundesliga,Home,Augsburg,0,1,L
2022-09-17,Bundesliga,Away,Leverkusen,1,1,D
2022-10-01,Bundesliga,Home,Gladbach,5,1,W
2022-10-07,Bundesliga,Away,Hoffenheim,2,1,W
2022-10-15,Bundesliga,Home,Mainz 05,0,2,L
2022-10-22,Bundesliga,Away,Freiburg,0,2,L
2022-10-28,Bundesliga,Home,Hertha BSC,1,0,W
2022-11-05,Bundesliga,Home,Schalke 04,2,1,W
2022-11-08,Bundesliga,Away,Bayern Munich,1,6,L
2022-11-12,Bundesliga,Home,RB Leipzig,1,2,L
2023-01-21,Bundesliga,Away,Köln,1,7,L
2023-01-25,Bundesliga,Home,Union Berlin,1,2,L
2023-01-28,Bundesliga,Home,Wolfsburg,2,1,W
2023-02-05,Bundesliga,Away,Stuttgart,2,0,W
2023-02-11,Bundesliga,Home,Dortmund,0,2,L
2023-02-18,Bundesliga,Away,Eint Frankfurt,0,2,L
2023-02-25,Bundesliga,Home,Bochum,3,0,W
2023-03-04,Bundesliga,Away,Augsburg,1,2,L
2023-03-12,Bundesliga,Home,Leverkusen,2,3,L
2023-03-17,Bundesliga,Away,Gladbach,2,2,D
2023-04-02,Bundesliga,Home,Hoffenheim,1,2,L
2023-04-08,Bundesliga,Away,Mainz 05,2,2,D
2023-04-16,Bundesliga,Home,Freiburg,1,2,L
2023-04-22,Bundesliga,Away,Hertha BSC,4,2,W
2023-04-29,Bundesliga,Away,Schalke 04,1,2,L
2023-05-06,Bundesliga,Home,Bayern Munich,1,2,L
2023-05-14,Bundesliga,Away,RB Leipzig,1,2,L
2023-05-20,Bundesliga,Home,Köln,1,1,D
2023-05-27,Bundesliga,Away,Union Berlin,0,1,L
