Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-18,Bundesliga,Away,Werder Bremen,4,0,W
2023-08-27,Bundesliga,Home,Augsburg,3,1,W
2023-09-02,Bundesliga,Away,Gladbach,2,1,W
2023-09-15,Bundesliga,Home,Leverkusen,2,2,D
2023-09-23,Bundesliga,Home,Bochum,7,0,W
2023-09-30,Bundesliga,Away,RB Leipzig,2,2,D
2023-10-08,Bundesliga,Home,Freiburg,3,0,W
2023-10-21,Bundesliga,Away,Mainz 05,3,1,W
2023-10-28,Bundesliga,Home,Darmstadt 98,8,0,W
2023-11-04,Bundesliga,Away,Dortmund,4,0,W
2023-11-11,Bundesliga,Home,Heidenheim,4,2,W
2023-11-24,Bundesliga,Away,Köln,1,0,W
2023-12-09,Bundesliga,Away,Eint Frankfurt,1,5,L
2023-12-17,Bundesliga,Home,Stuttgart,3,0,W
2023-12-20,Bundesliga,Away,Wolfsburg,2,1,W
2024-01-12,Bundesliga,Home,Hoffenheim,3,0,W
2024-01-21,Bundesliga,Home,Werder Bremen,0,1,L
2024-01-24,Bundesliga,Home,Union Berlin,1,0,W
2024-01-27,Bundesliga,Away,Augsburg,3,2,W
2024-02-03,Bundesliga,Home,Gladbach,3,1,W
2024-02-10,Bundesliga,Away,Leverkusen,0,3,L
2024-02-18,Bundesliga,Away,Bochum,2,3,L
2024-02-24,Bundesliga,Home,RB Leipzig,2,1,W
2024-03-01,Bundesliga,Away,Freiburg,2,2,D
2024-03-09,Bundesliga,Home,Mainz 05,8,1,W
2024-03-16,Bundesliga,Away,Darmstadt 98,5,2,W
2024-03-30,Bundesliga,Home,Dortmund,0,2,L
2024-04-06,Bundesliga,Away,Heidenheim,2,3,L
2024-04-13,Bundesliga,Home,Köln,2,0,W
2024-04-20,Bundesliga,Away,Union Berlin,5,1,W
2024-04-27,Bundesliga,Home,Eint Frankfurt,2,1,W
2024-05-04,Bundesliga,Away,Stuttgart,1,3,L
2024-05-12,Bundesliga,Home,Wolfsburg,2,0,W
2024-05-18,Bundesliga,Away,Hoffenheim,2,4,L
