Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Away,Hoffenheim,2,1,W
2023-08-26,Bundesliga,Home,Werder Bremen,1,0,W
2023-09-02,Bundesliga,Away,Stuttgart,0,5,L
2023-09-16,Bundesliga,Home,Dortmund,2,4,L
2023-09-24,Bundesliga,Away,Eint Frankfurt,0,0,D
2023-10-01,Bundesliga,Home,Augsburg,2,0,W
2023-10-08,Bundesliga,Away,Bayern Munich,0,3,L
2023-10-21,Bundesliga,Home,Bochum,2,1,W
2023-10-29,Bundesliga,Away,Leverkusen,1,2,L
2023-11-04,Bundesliga,Home,Gladbach,3,3,D
2023-11-12,Bundesliga,Away,RB Leipzig,1,3,L
2023-11-25,Bundesliga,Home,Darmstadt 98,1,1,D
2023-12-03,Bundesliga,Away,Mainz 05,1,0,W
2023-12-09,Bundesliga,Away,Wolfsburg,1,0,W
2023-12-17,Bundesliga,Home,Köln,2,0,W
2023-12-20,Bundesliga,Away,Heidenheim,2,3,L
2024-01-13,Bundesliga,Home,Union Berlin,0,0,D
2024-01-20,Bundesliga,Home,Hoffenheim,3,2,W
2024-01-27,Bundesliga,Away,Werder Bremen,1,3,L
2024-02-03,Bundesliga,Home,Stuttgart,1,3,L
2024-02-09,Bundesliga,Away,Dortmund,0,3,L
2024-02-18,Bundesliga,Home,Eint Frankfurt,3,3,D
2024-02-25,Bundesliga,Away,Augsburg,1,2,L
2024-03-01,Bundesliga,Home,Bayern Munich,2,2,D
2024-03-10,Bundesliga,Away,Bochum,2,1,W
2024-03-17,Bundesliga,Home,Leverkusen,2,3,L
2024-03-30,Bundesliga,Away,Gladbach,3,0,W
2024-04-06,Bundesliga,Home,RB Leipzig,1,4,L
2024-04-14,Bundesliga,Away,Darmstadt 98,1,0,W
2024-04-21,Bundesliga,Home,Mainz 05,1,1,D
2024-04-27,Bundesliga,Home,Wolfsburg,1,2,L
2024-05-04,Bundesliga,Away,Köln,0,0,D
2024-05-11,Bundesliga,Home,Heidenheim,1,1,D
2024-05-18,Bundesliga,Away,Union Berlin,1,2,L
