Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Bundesliga,Home,Arminia,1,1,D
2020-09-25,Bundesliga,Away,Hertha BSC,3,1,W
2020-10-03,Bundesliga,Home,Hoffenheim,2,1,W
2020-10-18,Bundesliga,Away,Köln,1,1,D
2020-10-24,Bundesliga,Away,Bayern Munich,0,5,L
2020-10-31,Bundesliga,Home,Werder Bremen,1,1,D
2020-11-07,Bundesliga,Away,Stuttgart,2,2,D
2020-11-21,Bundesliga,Home,RB Leipzig,1,1,D
2020-11-28,Bundesliga,Away,Union Berlin,3,3,D
2020-12-05,Bundesliga,Home,Dortmund,1,1,D
2020-12-11,Bundesliga,Away,Wolfsburg,1,2,L
2020-12-15,Bundesliga,Home,Gladbach,3,3,D
2020-12-19,Bundesliga,Away,Augsburg,2,0,W
2021-01-02,Bundesliga,Home,Leverkusen,2,1,W
2021-01-09,Bundesliga,Away,Mainz 05,2,0,W
2021-01-17,Bundesliga,Home,Schalke 04,3,1,W
2021-01-20,Bundesliga,Away,Freiburg,2,2,D
2021-01-23,Bundesliga,Away,Arminia,5,1,W
2021-01-30,Bundesliga,Home,Hertha BSC,3,1,W
2021-02-07,Bundesliga,Away,Hoffenheim,3,1,W
2021-02-14,Bundesliga,Home,Köln,2,0,W
2021-02-20,Bundesliga,Home,Bayern Munich,2,1,W
2021-02-26,Bundesliga,Away,Werder Bremen,1,2,L
2021-03-06,Bundesliga,Home,Stuttgart,1,1,D
2021-03-14,Bundesliga,Away,RB Leipzig,1,1,D
2021-03-20,Bundesliga,Home,Union Berlin,5,2,W
2021-04-03,Bundesliga,Away,Dortmund,2,1,W
2021-04-10,Bundesliga,Home,Wolfsburg,4,3,W
2021-04-17,Bundesliga,Away,Gladbach,0,4,L
2021-04-20,Bundesliga,Home,Augsburg,2,0,W
2021-04-24,Bundesliga,Away,Leverkusen,1,3,L
2021-05-09,Bundesliga,Home,Mainz 05,1,1,D
2021-05-15,Bundesliga,Away,Schalke 04,3,4,L
2021-05-22,Bundesliga,Home,Freiburg,3,1,W
