Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Home,RB Leipzig,3,2,W
2023-08-26,Bundesliga,Away,Gladbach,3,0,W
2023-09-02,Bundesliga,Home,Darmstadt 98,5,1,W
2023-09-15,Bundesliga,Away,Bayern Munich,2,2,D
2023-09-24,Bundesliga,Home,Heidenheim,4,1,W
2023-09-30,Bundesliga,Away,Mainz 05,3,0,W
2023-10-08,Bundesliga,Home,Köln,3,0,W
2023-10-21,Bundesliga,Away,Wolfsburg,2,1,W
2023-10-29,Bundesliga,Home,Freiburg,2,1,W
2023-11-04,Bundesliga,Away,Hoffenheim,3,2,W
2023-11-12,Bundesliga,Home,Union Berlin,4,0,W
2023-11-25,Bundesliga,Away,Werder Bremen,3,0,W
2023-12-03,Bundesliga,Home,Dortmund,1,1,D
2023-12-10,Bundesliga,Away,Stuttgart,1,1,D
2023-12-17,Bundesliga,Home,Eint Frankfurt,3,0,W
2023-12-20,Bundesliga,Home,Bochum,4,0,W
2024-01-13,Bundesliga,Away,Augsburg,1,0,W
2024-01-20,Bundesliga,Away,RB Leipzig,3,2,W
2024-01-27,Bundesliga,Home,Gladbach,0,0,D
2024-02-03,Bundesliga,Away,Darmstadt 98,2,0,W
2024-02-10,Bundesliga,Home,Bayern Munich,3,0,W
2024-02-17,Bundesliga,Away,Heidenheim,2,1,W
2024-02-23,Bundesliga,Home,Mainz 05,2,1,W
2024-03-03,Bundesliga,Away,Köln,2,0,W
2024-03-10,Bundesliga,Home,Wolfsburg,2,0,W
2024-03-17,Bundesliga,Away,Freiburg,3,2,W
2024-03-30,Bundesliga,Home,Hoffenheim,2,1,W
2024-04-06,Bundesliga,Away,Union Berlin,1,0,W
2024-04-14,Bundesliga,Home,Werder Bremen,5,0,W
2024-04-21,Bundesliga,Away,Dortmund,1,1,D
2024-04-27,Bundesliga,Home,Stuttgart,2,2,D
2024-05-05,Bundesliga,Away,Eint Frankfurt,5,1,W
2024-05-12,Bundesliga,Away,Bochum,5,0,W
2024-05-18,Bundesliga,Home,Augsburg,2,1,W
