Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-23,Bundesliga,Home,Leverkusen,2,3,L
2024-08-31,Bundesliga,Away,Bochum,2,0,W
2024-09-14,Bundesliga,Home,Stuttgart,1,3,L
2024-09-21,Bundesliga,Away,Eint Frankfurt,0,2,L
2024-09-28,Bundesliga,Home,Union Berlin,1,0,W
2024-10-04,Bundesliga,Away,Augsburg,1,2,L
2024-10-19,Bundesliga,Home,Heidenheim,3,2,W
2024-10-25,Bundesliga,Away,Mainz 05,1,1,D
2024-11-03,Bundesliga,Home,Werder Bremen,4,1,W
2024-11-09,Bundesliga,Away,RB Leipzig,0,0,D
2024-11-24,Bundesliga,Home,St. Pauli,2,0,W
2024-11-30,Bundesliga,Away,Freiburg,1,3,L
2024-12-07,Bundesliga,Home,Dortmund,1,1,D
2024-12-14,Bundesliga,Home,Holstein Kiel,4,1,W
2024-12-21,Bundesliga,Away,Hoffenheim,2,1,W
2025-01-11,Bundesliga,Home,Bayern Munich,0,1,L
2025-01-14,Bundesliga,Away,Wolfsburg,1,5,L
2025-01-18,Bundesliga,Away,Leverkusen,1,3,L
2025-01-25,Bundesliga,Home,Bochum,3,0,W
2025-02-01,Bundesliga,Away,Stuttgart,2,1,W
2025-02-08,Bundesliga,Home,Eint Frankfurt,1,1,D
2025-02-15,Bundesliga,Away,Union Berlin,2,1,W
2025-02-22,Bundesliga,Home,Augsburg,0,3,L
2025-03-01,Bundesliga,Away,Heidenheim,3,0,W
2025-03-07,Bundesliga,Home,Mainz 05,1,3,L
2025-03-15,Bundesliga,Away,Werder Bremen,4,2,W
2025-03-29,Bundesliga,Home,RB Leipzig,1,0,W
2025-04-06,Bundesliga,Away,St. Pauli,1,1,D
2025-04-12,Bundesliga,Home,Freiburg,1,2,L
2025-04-20,Bundesliga,Away,Dortmund,2,3,L
2025-04-26,Bundesliga,Away,Holstein Kiel,3,4,L
2025-05-03,Bundesliga,Home,Hoffenheim,4,4,D
2025-05-10,Bundesliga,Away,Bayern Munich,0,2,L
2025-05-17,Bundesliga,Home,Wolfsburg,0,1,L
