Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-20,Bundesliga,Home,Leverkusen,0,0,D
2020-09-27,Bundesliga,Away,Freiburg,1,1,D
2020-10-04,Bundesliga,Home,Augsburg,0,0,D
2020-10-17,Bundesliga,Away,Gladbach,1,1,D
2020-10-25,Bundesliga,Home,Arminia,2,1,W
2020-11-01,Bundesliga,Away,Hertha BSC,1,1,D
2020-11-08,Bundesliga,Home,Hoffenheim,2,1,W
2020-11-21,Bundesliga,Away,Schalke 04,2,0,W
2020-11-27,Bundesliga,Home,Werder Bremen,5,3,W
2020-12-05,Bundesliga,Away,Köln,2,2,D
2020-12-11,Bundesliga,Home,Eint Frankfurt,2,1,W
2020-12-16,Bundesliga,Away,Bayern Munich,1,2,L
2020-12-20,Bundesliga,Home,Stuttgart,1,0,W
2021-01-03,Bundesliga,Away,Dortmund,0,2,L
2021-01-09,Bundesliga,Away,Union Berlin,2,2,D
2021-01-16,Bundesliga,Home,RB Leipzig,2,2,D
2021-01-19,Bundesliga,Away,Mainz 05,2,0,W
2021-01-23,Bundesliga,Away,Leverkusen,1,0,W
2021-01-31,Bundesliga,Home,Freiburg,3,0,W
2021-02-06,Bundesliga,Away,Augsburg,2,0,W
2021-02-14,Bundesliga,Home,Gladbach,0,0,D
2021-02-19,Bundesliga,Away,Arminia,3,0,W
2021-02-27,Bundesliga,Home,Hertha BSC,2,0,W
2021-03-06,Bundesliga,Away,Hoffenheim,1,2,L
2021-03-13,Bundesliga,Home,Schalke 04,5,0,W
2021-03-20,Bundesliga,Away,Werder Bremen,2,1,W
2021-04-03,Bundesliga,Home,Köln,1,0,W
2021-04-10,Bundesliga,Away,Eint Frankfurt,3,4,L
2021-04-17,Bundesliga,Home,Bayern Munich,2,3,L
2021-04-21,Bundesliga,Away,Stuttgart,3,1,W
2021-04-24,Bundesliga,Home,Dortmund,0,2,L
2021-05-08,Bundesliga,Home,Union Berlin,3,0,W
2021-05-16,Bundesliga,Away,RB Leipzig,2,2,D
2021-05-22,Bundesliga,Home,Mainz 05,2,3,L
