Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-20,Bundesliga,Away,RB Leipzig,1,3,L
2020-09-26,Bundesliga,Home,Stuttgart,1,4,L
2020-10-02,Bundesliga,Away,Union Berlin,0,4,L
2020-10-17,Bundesliga,Home,Leverkusen,0,1,L
2020-10-24,Bundesliga,Home,Gladbach,2,3,L
2020-10-31,Bundesliga,Away,Augsburg,1,3,L
2020-11-07,Bundesliga,Home,Schalke 04,2,2,D
2020-11-22,Bundesliga,Away,Freiburg,3,1,W
2020-11-29,Bundesliga,Home,Hoffenheim,1,1,D
2020-12-05,Bundesliga,Away,Arminia,1,2,L
2020-12-12,Bundesliga,Home,Köln,0,1,L
2020-12-15,Bundesliga,Away,Hertha BSC,0,0,D
2020-12-19,Bundesliga,Home,Werder Bremen,0,1,L
2021-01-03,Bundesliga,Away,Bayern Munich,2,5,L
2021-01-09,Bundesliga,Home,Eint Frankfurt,0,2,L
2021-01-16,Bundesliga,Away,Dortmund,1,1,D
2021-01-19,Bundesliga,Home,Wolfsburg,0,2,L
2021-01-23,Bundesliga,Home,RB Leipzig,3,2,W
2021-01-29,Bundesliga,Away,Stuttgart,0,2,L
2021-02-06,Bundesliga,Home,Union Berlin,1,0,W
2021-02-13,Bundesliga,Away,Leverkusen,2,2,D
2021-02-20,Bundesliga,Away,Gladbach,2,1,W
2021-02-28,Bundesliga,Home,Augsburg,0,1,L
2021-03-05,Bundesliga,Away,Schalke 04,0,0,D
2021-03-13,Bundesliga,Home,Freiburg,1,0,W
2021-03-21,Bundesliga,Away,Hoffenheim,2,1,W
2021-04-03,Bundesliga,Home,Arminia,1,1,D
2021-04-11,Bundesliga,Away,Köln,3,2,W
2021-04-21,Bundesliga,Away,Werder Bremen,1,0,W
2021-04-24,Bundesliga,Home,Bayern Munich,2,1,W
2021-05-03,Bundesliga,Home,Hertha BSC,1,1,D
2021-05-09,Bundesliga,Away,Eint Frankfurt,1,1,D
2021-05-16,Bundesliga,Home,Dortmund,1,3,L
2021-05-22,Bundesliga,Away,Wolfsburg,3,2,W
