Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Away,Union Berlin,1,3,L
2022-08-13,Bundesliga,Home,Eint Frankfurt,1,1,D
2022-08-19,Bundesliga,Away,Gladbach,0,1,L
2022-08-27,Bundesliga,Home,Dortmund,0,1,L
2022-09-04,Bundesliga,Away,Augsburg,2,0,W
2022-09-10,Bundesliga,Home,Leverkusen,2,2,D
2022-09-16,Bundesliga,Away,Mainz 05,1,1,D
2022-10-02,Bundesliga,Home,Hoffenheim,1,1,D
2022-10-09,Bundesliga,Home,Freiburg,2,2,D
2022-10-15,Bundesliga,Away,RB Leipzig,2,3,L
2022-10-23,Bundesliga,Home,Schalke 04,2,1,W
2022-10-28,Bundesliga,Away,Werder Bremen,0,1,L
2022-11-05,Bundesliga,Home,Bayern Munich,2,3,L
2022-11-08,Bundesliga,Away,Stuttgart,1,2,L
2022-11-12,Bundesliga,Home,Köln,2,0,W
2023-01-21,Bundesliga,Away,Bochum,1,3,L
2023-01-24,Bundesliga,Home,Wolfsburg,0,5,L
2023-01-28,Bundesliga,Home,Union Berlin,0,2,L
2023-02-04,Bundesliga,Away,Eint Frankfurt,0,3,L
2023-02-12,Bundesliga,Home,Gladbach,4,1,W
2023-02-19,Bundesliga,Away,Dortmund,1,4,L
2023-02-25,Bundesliga,Home,Augsburg,2,0,W
2023-03-05,Bundesliga,Away,Leverkusen,1,4,L
2023-03-11,Bundesliga,Home,Mainz 05,1,1,D
2023-03-18,Bundesliga,Away,Hoffenheim,1,3,L
2023-04-01,Bundesliga,Away,Freiburg,1,1,D
2023-04-08,Bundesliga,Home,RB Leipzig,0,1,L
2023-04-14,Bundesliga,Away,Schalke 04,2,5,L
2023-04-22,Bundesliga,Home,Werder Bremen,2,4,L
2023-04-30,Bundesliga,Away,Bayern Munich,0,2,L
2023-05-06,Bundesliga,Home,Stuttgart,2,1,W
2023-05-12,Bundesliga,Away,Köln,2,5,L
2023-05-20,Bundesliga,Home,Bochum,1,1,D
2023-05-27,Bundesliga,Away,Wolfsburg,2,1,W
