Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Bundesliga,Home,Hoffenheim,3,1,W
2022-08-13,Bundesliga,Away,Schalke 04,2,2,D
2022-08-19,Bundesliga,Home,Hertha BSC,1,0,W
2022-08-27,Bundesliga,Away,Bayern Munich,1,1,D
2022-09-04,Bundesliga,Home,Mainz 05,0,1,L
2022-09-11,Bundesliga,Away,Freiburg,0,0,D
2022-09-17,Bundesliga,Home,RB Leipzig,3,0,W
2022-10-01,Bundesliga,Away,Werder Bremen,1,5,L
2022-10-09,Bundesliga,Home,Köln,5,2,W
2022-10-15,Bundesliga,Away,Wolfsburg,2,2,D
2022-10-22,Bundesliga,Home,Eint Frankfurt,1,3,L
2022-10-30,Bundesliga,Away,Union Berlin,1,2,L
2022-11-04,Bundesliga,Home,Stuttgart,3,1,W
2022-11-08,Bundesliga,Away,Bochum,1,2,L
2022-11-11,Bundesliga,Home,Dortmund,4,2,W
2023-01-22,Bundesliga,Home,Leverkusen,2,3,L
2023-01-25,Bundesliga,Away,Augsburg,0,1,L
2023-01-28,Bundesliga,Away,Hoffenheim,4,1,W
2023-02-04,Bundesliga,Home,Schalke 04,0,0,D
2023-02-12,Bundesliga,Away,Hertha BSC,1,4,L
2023-02-18,Bundesliga,Home,Bayern Munich,3,2,W
2023-02-24,Bundesliga,Away,Mainz 05,0,4,L
2023-03-04,Bundesliga,Home,Freiburg,0,0,D
2023-03-11,Bundesliga,Away,RB Leipzig,0,3,L
2023-03-17,Bundesliga,Home,Werder Bremen,2,2,D
2023-04-02,Bundesliga,Away,Köln,0,0,D
2023-04-09,Bundesliga,Home,Wolfsburg,2,0,W
2023-04-15,Bundesliga,Away,Eint Frankfurt,1,1,D
2023-04-23,Bundesliga,Home,Union Berlin,0,1,L
2023-04-29,Bundesliga,Away,Stuttgart,1,2,L
2023-05-06,Bundesliga,Home,Bochum,2,0,W
2023-05-13,Bundesliga,Away,Dortmund,2,5,L
2023-05-21,Bundesliga,Away,Leverkusen,2,2,D
2023-05-27,Bundesliga,Home,Augsburg,2,0,W
