Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-18,Bundesliga,Away,Bayern Munich,0,8,L
2020-09-26,Bundesliga,Home,Werder Bremen,1,3,L
2020-10-03,Bundesliga,Away,RB Leipzig,0,4,L
2020-10-18,Bundesliga,Home,Union Berlin,1,1,D
2020-10-24,Bundesliga,Away,Dortmund,0,3,L
2020-10-30,Bundesliga,Home,Stuttgart,1,1,D
2020-11-07,Bundesliga,Away,Mainz 05,2,2,D
2020-11-21,Bundesliga,Home,Wolfsburg,0,2,L
2020-11-28,Bundesliga,Away,Gladbach,1,4,L
2020-12-06,Bundesliga,Home,Leverkusen,0,3,L
2020-12-13,Bundesliga,Away,Augsburg,2,2,D
2020-12-16,Bundesliga,Home,Freiburg,0,2,L
2020-12-19,Bundesliga,Home,Arminia,0,1,L
2021-01-02,Bundesliga,Away,Hertha BSC,0,3,L
2021-01-09,Bundesliga,Home,Hoffenheim,4,0,W
2021-01-17,Bundesliga,Away,Eint Frankfurt,1,3,L
2021-01-20,Bundesliga,Home,Köln,1,2,L
2021-01-24,Bundesliga,Home,Bayern Munich,0,4,L
2021-01-30,Bundesliga,Away,Werder Bremen,1,1,D
2021-02-06,Bundesliga,Home,RB Leipzig,0,3,L
2021-02-13,Bundesliga,Away,Union Berlin,0,0,D
2021-02-20,Bundesliga,Home,Dortmund,0,4,L
2021-02-27,Bundesliga,Away,Stuttgart,1,5,L
2021-03-05,Bundesliga,Home,Mainz 05,0,0,D
2021-03-13,Bundesliga,Away,Wolfsburg,0,5,L
2021-03-20,Bundesliga,Home,Gladbach,0,3,L
2021-04-03,Bundesliga,Away,Leverkusen,1,2,L
2021-04-11,Bundesliga,Home,Augsburg,1,0,W
2021-04-17,Bundesliga,Away,Freiburg,0,4,L
2021-04-20,Bundesliga,Away,Arminia,0,1,L
2021-05-08,Bundesliga,Away,Hoffenheim,2,4,L
2021-05-12,Bundesliga,Home,Hertha BSC,1,2,L
2021-05-15,Bundesliga,Home,Eint Frankfurt,4,3,W
2021-05-22,Bundesliga,Away,Köln,0,1,L
