Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,15:30,DFB-Pokal,Round of 64,Sat,Away,W,4,2,Greifswalder SV 04,,,65,4000.0,Alfreð Finnbogason,4-4-2,4-4-2,Max Burda,Match Report,
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,L,0,4,Hoffenheim,0.6,3.8,46,9124.0,Jeffrey Gouweleeuw,4-2-3-1,4-2-3-1,Felix Brych,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,D,0,0,Eint Frankfurt,0.3,1.6,39,22000.0,Ohis Felix Uduokhai,4-2-3-1,4-2-3-1,Harm Osmers,Match Report,
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,L,1,4,Leverkusen,1.8,2.0,43,10582.0,Ohis Felix Uduokhai,4-2-3-1,4-2-3-1,Benjamin Brand,Match Report,
2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Away,D,0,0,Union Berlin,1.0,1.0,40,10207.0,Jeffrey Gouweleeuw,5-3-2,3-5-2,Martin Petersen,Match Report,
2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Home,W,1,0,Gladbach,0.3,0.6,30,12500.0,Jeffrey Gouweleeuw,3-5-2,4-2-3-1,Florian Badstübner,Match Report,
2021-09-26,17:30,Bundesliga,Matchweek 6,Sun,Away,L,0,3,Freiburg,0.2,3.1,41,14400.0,Jeffrey Gouweleeuw,3-5-2,3-4-3,Daniel Schlager,Match Report,
2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Away,L,1,2,Dortmund,0.8,3.0,31,41000.0,Jeffrey Gouweleeuw,3-4-1-2,4-2-3-1,Tobias Welz,Match Report,
2021-10-17,17:30,Bundesliga,Matchweek 8,Sun,Home,D,1,1,Arminia,0.6,0.3,50,17500.0,Jeffrey Gouweleeuw,3-5-2,4-3-1-2,Robert Schröder,Match Report,
2021-10-22,20:30,Bundesliga,Matchweek 9,Fri,Away,L,1,4,Mainz 05,0.9,3.7,46,19400.0,Jeffrey Gouweleeuw,3-4-1-2,3-5-2,Robert Hartmann,Match Report,
2021-10-27,18:30,DFB-Pokal,Round of 32,Wed,Away,D,2 (4),2 (5),Bochum,,,40,15220.0,Jeffrey Gouweleeuw,4-2-3-1,4-3-3,Martin Petersen,Match Report,Bochum won on penalty kicks following extra time
2021-10-31,15:30,Bundesliga,Matchweek 10,Sun,Home,W,4,1,Stuttgart,2.1,0.9,33,17500.0,Jeffrey Gouweleeuw,4-4-2,3-1-4-2,Patrick Ittrich,Match Report,
2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Away,L,0,1,Wolfsburg,0.7,0.5,38,16095.0,Jeffrey Gouweleeuw,4-4-1-1,3-4-3,Marco Fritz,Match Report,
2021-11-19,20:30,Bundesliga,Matchweek 12,Fri,Home,W,2,1,Bayern Munich,0.4,1.2,22,26000.0,Jeffrey Gouweleeuw,4-4-2,4-2-3-1,Daniel Siebert,Match Report,
2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Away,D,1,1,Hertha BSC,1.2,1.7,48,14523.0,André Hahn,4-4-2,3-4-3,Frank Willenborg,Match Report,
2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Home,L,2,3,Bochum,2.9,2.1,52,,André Hahn,4-4-2,4-3-3,Deniz Aytekin,Match Report,
