Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-07-31,18:01,DFB-Pokal,Round of 64,Sun,Away,W,3,0,Erzgebirge Aue,,,55,8446,Silvan Widmer,5-3-2,4-1-4-1,Deniz Aytekin,Match Report,
2022-08-06,15:30,Bundesliga,Matchweek 1,Sat,Away,W,2,1,Bochum,1.4,0.9,41,24110,Robin Zentner,5-4-1,4-2-3-1,Felix Zwayer,Match Report,
2022-08-14,15:30,Bundesliga,Matchweek 2,Sun,Home,D,0,0,Union Berlin,0.7,0.4,49,25009,Silvan Widmer,3-5-2,3-5-2,Daniel Schlager,Match Report,
2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Away,W,2,1,Augsburg,2.1,0.5,50,23755,Silvan Widmer,3-5-2,3-4-3,Sascha Stegemann,Match Report,
2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Home,L,0,3,Leverkusen,1.4,1.9,61,28500,Silvan Widmer,3-4-3,3-5-2,Christian Dingert,Match Report,
2022-09-04,17:30,Bundesliga,Matchweek 5,Sun,Away,W,1,0,Gladbach,0.6,1.2,47,51210,Silvan Widmer,3-4-3,4-2-3-1,Deniz Aytekin,Match Report,
2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Away,L,1,4,Hoffenheim,0.7,4.2,36,20114,Silvan Widmer,3-4-3,3-1-4-2,Daniel Schlager,Match Report,
2022-09-16,20:30,Bundesliga,Matchweek 7,Fri,Home,D,1,1,Hertha BSC,0.7,0.4,57,25300,Silvan Widmer,3-4-3,4-3-3,Frank Willenborg,Match Report,
2022-10-01,15:30,Bundesliga,Matchweek 8,Sat,Away,L,1,2,Freiburg,1.6,2.0,47,34700,Silvan Widmer,3-4-3,4-2-3-1,Sven Jablonski,Match Report,
2022-10-08,15:30,Bundesliga,Matchweek 9,Sat,Home,D,1,1,RB Leipzig,0.6,1.0,37,26100,Silvan Widmer,3-5-2,4-2-3-1,Felix Brych,Match Report,
2022-10-15,15:30,Bundesliga,Matchweek 10,Sat,Away,W,2,0,Werder Bremen,1.1,1.3,33,41000,Robin Zentner,3-4-3,3-5-2,Robert Hartmann,Match Report,
2022-10-18,18:00,DFB-Pokal,Round of 32,Tue,Away,W,3,0,Lübeck,,,57,9974,Karim Onisiwo,3-4-3,4-3-3,Robin Braun,Match Report,
2022-10-21,20:30,Bundesliga,Matchweek 11,Fri,Home,W,5,0,Köln,1.9,0.7,55,31610,Robin Zentner,3-5-2,4-3-1-2,Matthias Jöllenbeck,Match Report,
2022-10-29,15:30,Bundesliga,Matchweek 12,Sat,Away,L,2,6,Bayern Munich,2.2,3.1,31,75000,Silvan Widmer,5-3-2,4-2-3-1,Felix Zwayer,Match Report,
2022-11-05,15:30,Bundesliga,Matchweek 13,Sat,Home,L,0,3,Wolfsburg,1.0,0.6,56,26750,Silvan Widmer,3-4-3,4-5-1,Daniel Siebert,Match Report,
2022-11-09,20:30,Bundesliga,Matchweek 14,Wed,Away,L,0,1,Schalke 04,0.8,1.5,55,58256,Robin Zentner,3-5-2,4-2-3-1,Tobias Reichel,Match Report,
2022-11-13,15:30,Bundesliga,Matchweek 15,Sun,Home,D,1,1,Eint Frankfurt,1.5,1.8,40,33305,Silvan Widmer,3-4-3,3-4-3,Robert Schröder,Match Report,
2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Away,D,1,1,Stuttgart,1.4,1.6,45,45903,Silvan Widmer,3-4-3,4-3-3,Felix Brych,Match Report,
2023-01-25,18:30,Bundesliga,Matchweek 17,Wed,Home,L,1,2,Dortmund,1.2,1.5,38,31500,Silvan Widmer,3-5-2,4-2-3-1,Sascha Stegemann,Match Report,
2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Home,W,5,2,Bochum,2.1,1.5,42,23300,Silvan Widmer,3-4-3,4-3-3,Patrick Ittrich,Match Report,
2023-02-01,20:45,DFB-Pokal,Round of 16,Wed,Home,L,0,4,Bayern Munich,,,32,33305,Silvan Widmer,3-4-3,3-1-4-2,Deniz Aytekin,Match Report,
2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,2,Union Berlin,1.3,1.1,49,22012,Dominik Kohr,3-4-3,3-5-2,Florian Badstübner,Match Report,
2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Home,W,3,1,Augsburg,2.4,1.5,50,22200,Karim Onisiwo,3-4-3,4-3-3,Sven Jablonski,Match Report,
2023-02-19,19:30,Bundesliga,Matchweek 21,Sun,Away,W,3,2,Leverkusen,1.6,2.2,34,27002,Karim Onisiwo,3-4-1-2,4-3-3,Robert Schröder,Match Report,
2023-02-24,20:30,Bundesliga,Matchweek 22,Fri,Home,W,4,0,Gladbach,1.8,1.2,36,32500,Robin Zentner,3-4-3,4-2-3-1,Robert Hartmann,Match Report,
2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Home,W,1,0,Hoffenheim,1.1,0.8,47,28100,Robin Zentner,3-4-3,3-4-3,Sascha Stegemann,Match Report,
2023-03-11,15:30,Bundesliga,Matchweek 24,Sat,Away,D,1,1,Hertha BSC,0.5,1.5,59,41689,Robin Zentner,3-4-3,3-1-4-2,Benjamin Cortus,Match Report,
2023-03-19,19:30,Bundesliga,Matchweek 25,Sun,Home,D,1,1,Freiburg,1.0,1.7,47,26800,Robin Zentner,3-4-3,3-4-3,Bastian Dankert,Match Report,
2023-04-01,15:30,Bundesliga,Matchweek 26,Sat,Away,W,3,0,RB Leipzig,2.9,0.8,31,45597,Silvan Widmer,3-4-3,4-2-2-2,Christian Dingert,Match Report,
2023-04-08,15:30,Bundesliga,Matchweek 27,Sat,Home,D,2,2,Werder Bremen,1.9,0.9,51,33305,Silvan Widmer,3-4-3,3-5-2,Benjamin Brand,Match Report,
2023-04-15,15:30,Bundesliga,Matchweek 28,Sat,Away,D,1,1,Köln,0.8,1.0,47,50000,Silvan Widmer,3-4-3,4-2-3-1,Benjamin Cortus,Match Report,
2023-04-22,15:30,Bundesliga,Matchweek 29,Sat,Home,W,3,1,Bayern Munich,1.6,1.9,26,33305,Silvan Widmer,3-4-3,3-1-4-2,Felix Zwayer,Match Report,
2023-04-30,17:30,Bundesliga,Matchweek 30,Sun,Away,L,0,3,Wolfsburg,1.7,1.9,49,23817,Silvan Widmer,3-4-3,3-4-3,Daniel Siebert,Match Report,
2023-05-05,20:30,Bundesliga,Matchweek 31,Fri,Home,L,2,3,Schalke 04,1.3,2.9,57,33305,Robin Zentner,3-4-3,4-2-3-1,Matthias Jöllenbeck,Match Report,
2023-05-13,15:30,Bundesliga,Matchweek 32,Sat,Away,L,0,3,Eint Frankfurt,1.0,2.2,45,50000,Robin Zentner,3-4-3,3-4-3,Felix Brych,Match Report,
2023-05-21,15:30,Bundesliga,Matchweek 33,Sun,Home,L,1,4,Stuttgart,1.3,1.8,47,33305,Karim Onisiwo,3-4-3,3-4-3,Sven Jablonski,Match Report,
2023-05-27,15:30,Bundesliga,Matchweek 34,Sat,Away,D,2,2,Dortmund,1.8,4.0,27,81365,Karim Onisiwo,3-4-3,4-5-1,Marco Fritz,Match Report,
