Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-19,Bundesliga,Home,Hoffenheim,2,3,L
2020-09-26,Bundesliga,Away,Arminia,0,1,L
2020-10-03,Bundesliga,Home,Gladbach,1,3,L
2020-10-18,Bundesliga,Home,Eint Frankfurt,1,1,D
2020-10-23,Bundesliga,Away,Stuttgart,1,1,D
2020-10-31,Bundesliga,Home,Bayern Munich,1,2,L
2020-11-06,Bundesliga,Away,Werder Bremen,1,1,D
2020-11-22,Bundesliga,Home,Union Berlin,1,2,L
2020-11-28,Bundesliga,Away,Dortmund,2,1,W
2020-12-05,Bundesliga,Home,Wolfsburg,2,2,D
2020-12-12,Bundesliga,Away,Mainz 05,1,0,W
2020-12-16,Bundesliga,Home,Leverkusen,0,4,L
2020-12-19,Bundesliga,Away,RB Leipzig,0,0,D
2021-01-02,Bundesliga,Home,Augsburg,0,1,L
2021-01-09,Bundesliga,Away,Freiburg,0,5,L
2021-01-16,Bundesliga,Home,Hertha BSC,0,0,D
2021-01-20,Bundesliga,Away,Schalke 04,2,1,W
2021-01-24,Bundesliga,Away,Hoffenheim,0,3,L
2021-01-31,Bundesliga,Home,Arminia,3,1,W
2021-02-06,Bundesliga,Away,Gladbach,2,1,W
2021-02-14,Bundesliga,Away,Eint Frankfurt,0,2,L
2021-02-20,Bundesliga,Home,Stuttgart,0,1,L
2021-02-27,Bundesliga,Away,Bayern Munich,1,5,L
2021-03-07,Bundesliga,Home,Werder Bremen,1,1,D
2021-03-13,Bundesliga,Away,Union Berlin,1,2,L
2021-03-20,Bundesliga,Home,Dortmund,2,2,D
2021-04-03,Bundesliga,Away,Wolfsburg,0,1,L
2021-04-11,Bundesliga,Home,Mainz 05,2,3,L
2021-04-17,Bundesliga,Away,Leverkusen,0,3,L
2021-04-20,Bundesliga,Home,RB Leipzig,2,1,W
2021-04-23,Bundesliga,Away,Augsburg,3,2,W
2021-05-09,Bundesliga,Home,Freiburg,1,4,L
2021-05-15,Bundesliga,Away,Hertha BSC,0,0,D
2021-05-22,Bundesliga,Home,Schalke 04,1,0,W
