Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-07-30,15:30,DFB-Pokal,Round of 64,Sat,Away,L,3,4,Elversberg,,,61,7500,Lukáš Hrádecký,4-2-3-1,4-2-3-1,Martin Petersen,Match Report,
2022-08-06,18:30,Bundesliga,Matchweek 1,Sat,Away,L,0,1,Dortmund,1.3,1.8,55,81365,Lukáš Hrádecký,4-2-3-1,4-3-3,Felix Brych,Match Report,
2022-08-13,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,2,Augsburg,2.5,0.4,66,22903,Jonathan Tah,4-2-3-1,3-5-2,Benjamin Cortus,Match Report,
2022-08-20,15:30,Bundesliga,Matchweek 3,Sat,Home,L,0,3,Hoffenheim,1.2,1.5,56,26300,Lukáš Hrádecký,4-2-3-1,3-5-2,Tobias Reichel,Match Report,
2022-08-27,15:30,Bundesliga,Matchweek 4,Sat,Away,W,3,0,Mainz 05,1.9,1.4,39,28500,Lukáš Hrádecký,3-5-2,3-4-3,Christian Dingert,Match Report,
2022-09-03,15:30,Bundesliga,Matchweek 5,Sat,Home,L,2,3,Freiburg,1.8,1.9,50,26853,Lukáš Hrádecký,3-1-4-2,3-4-3,Sascha Stegemann,Match Report,
2022-09-07,21:00,Champions Lg,Group stage,Wed,Away,L,0,1,be Club Brugge,1.0,0.5,52,21235,Lukáš Hrádecký,4-2-3-1,4-3-3,Irfan Peljto,Match Report,
2022-09-10,15:30,Bundesliga,Matchweek 6,Sat,Away,D,2,2,Hertha BSC,1.3,1.9,58,40643,Lukáš Hrádecký,4-2-3-1,4-3-3,Benjamin Brand,Match Report,
2022-09-13,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,es Atlético Madrid,1.8,0.9,45,25825,Lukáš Hrádecký,4-2-3-1,5-3-2,Michael Oliver,Match Report,
2022-09-17,15:30,Bundesliga,Matchweek 7,Sat,Home,D,1,1,Werder Bremen,1.8,2.1,54,30210,Lukáš Hrádecký,4-2-3-1,3-5-2,Tobias Welz,Match Report,
2022-09-30,20:30,Bundesliga,Matchweek 8,Fri,Away,L,0,4,Bayern Munich,0.8,1.9,38,75000,Lukáš Hrádecký,4-2-3-1,4-2-3-1,Tobias Stieler,Match Report,
