Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Home,Heidenheim,2,0,W
2023-08-26,Bundesliga,Away,Köln,2,1,W
2023-09-02,Bundesliga,Away,Hoffenheim,1,3,L
2023-09-16,Bundesliga,Home,Union Berlin,2,1,W
2023-09-23,Bundesliga,Away,Dortmund,0,1,L
2023-09-30,Bundesliga,Home,Eint Frankfurt,2,0,W
2023-10-07,Bundesliga,Away,Stuttgart,1,3,L
2023-10-21,Bundesliga,Home,Leverkusen,1,2,L
2023-10-28,Bundesliga,Away,Augsburg,2,3,L
2023-11-05,Bundesliga,Home,Werder Bremen,2,2,D
2023-11-10,Bundesliga,Away,Gladbach,0,4,L
2023-11-25,Bundesliga,Home,RB Leipzig,2,1,W
2023-12-02,Bundesliga,Away,Bochum,1,3,L
2023-12-09,Bundesliga,Home,Freiburg,0,1,L
2023-12-16,Bundesliga,Away,Darmstadt 98,1,0,W
2023-12-20,Bundesliga,Home,Bayern Munich,1,2,L
2024-01-13,Bundesliga,Away,Mainz 05,1,1,D
2024-01-20,Bundesliga,Away,Heidenheim,1,1,D
2024-01-27,Bundesliga,Home,Köln,1,1,D
2024-02-04,Bundesliga,Home,Hoffenheim,2,2,D
2024-02-10,Bundesliga,Away,Union Berlin,0,1,L
2024-02-17,Bundesliga,Home,Dortmund,1,1,D
2024-02-25,Bundesliga,Away,Eint Frankfurt,2,2,D
2024-03-02,Bundesliga,Home,Stuttgart,2,3,L
2024-03-10,Bundesliga,Away,Leverkusen,0,2,L
2024-03-16,Bundesliga,Home,Augsburg,1,3,L
2024-03-30,Bundesliga,Away,Werder Bremen,2,0,W
2024-04-07,Bundesliga,Home,Gladbach,1,3,L
2024-04-13,Bundesliga,Away,RB Leipzig,0,3,L
2024-04-20,Bundesliga,Home,Bochum,1,0,W
2024-04-27,Bundesliga,Away,Freiburg,2,1,W
2024-05-04,Bundesliga,Home,Darmstadt 98,3,0,W
2024-05-12,Bundesliga,Away,Bayern Munich,0,2,L
2024-05-18,Bundesliga,Home,Mainz 05,1,3,L
