Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,15:30,DFB-Pokal,Round of 64,Sun,Away,W,1,0,Meppen,,,70,6000,Niklas Stark,4-2-3-1,4-3-3,Robert Kampka,Match Report,
2021-08-15,17:30,Bundesliga,Matchweek 1,Sun,Away,L,1,3,Köln,1.8,1.6,41,16500,Niklas Stark,4-3-3,4-1-2-1-2,Robert Hartmann,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,2,Wolfsburg,1.2,1.0,41,18241,Dedryck Boyata,4-2-3-1,4-2-3-1,Matthias Jöllenbeck,Match Report,
2021-08-28,18:30,Bundesliga,Matchweek 3,Sat,Away,L,0,5,Bayern Munich,0.4,2.8,37,25000,Dedryck Boyata,4-2-3-1,4-2-3-1,Sven Jablonski,Match Report,
2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Away,W,3,1,Bochum,0.3,1.2,34,14000,Dedryck Boyata,3-4-3,4-2-3-1,Robert Schröder,Match Report,
2021-09-17,20:30,Bundesliga,Matchweek 5,Fri,Home,W,2,1,Greuther Fürth,0.7,1.4,57,21372,Dedryck Boyata,3-4-3,4-2-2-2,Tobias Stieler,Match Report,
2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,L,0,6,RB Leipzig,0.2,3.8,39,23500,Niklas Stark,3-4-3,3-4-3,Sascha Stegemann,Match Report,
2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,L,1,2,Freiburg,1.0,0.7,44,18376,Dedryck Boyata,3-4-3,3-4-3,Patrick Ittrich,Match Report,
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,W,2,1,Eint Frankfurt,1.8,1.6,42,32000,Dedryck Boyata,4-2-3-1,3-4-1-2,Deniz Aytekin,Match Report,
2021-10-23,18:30,Bundesliga,Matchweek 9,Sat,Home,W,1,0,Gladbach,1.0,0.5,42,25000,Dedryck Boyata,4-2-3-1,3-4-1-2,Benjamin Cortus,Match Report,
2021-10-26,18:30,DFB-Pokal,Round of 32,Tue,Away,W,3,1,Preußen Münster,,,56,11037,Dedryck Boyata,4-2-2-2,4-3-3,Frank Willenborg,Match Report,
2021-10-29,20:30,Bundesliga,Matchweek 10,Fri,Away,L,0,2,Hoffenheim,0.3,0.9,46,8127,Dedryck Boyata,4-2-3-1,3-4-1-2,Sven Jablonski,Match Report,
2021-11-07,15:30,Bundesliga,Matchweek 11,Sun,Home,D,1,1,Leverkusen,0.8,1.0,46,22187,Niklas Stark,4-2-3-1,4-2-3-1,Robert Hartmann,Match Report,
