Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-24,Bundesliga,Away,Augsburg,2,2,D
2024-08-31,Bundesliga,Home,Dortmund,0,0,D
2024-09-15,Bundesliga,Away,Mainz 05,2,1,W
2024-09-21,Bundesliga,Home,Bayern Munich,0,5,L
2024-09-29,Bundesliga,Away,Hoffenheim,4,3,W
2024-10-05,Bundesliga,Home,Freiburg,0,1,L
2024-10-20,Bundesliga,Away,Wolfsburg,4,2,W
2024-10-26,Bundesliga,Home,Leverkusen,2,2,D
2024-11-03,Bundesliga,Away,Gladbach,1,4,L
2024-11-09,Bundesliga,Home,Holstein Kiel,2,1,W
2024-11-23,Bundesliga,Away,Eint Frankfurt,0,1,L
2024-11-30,Bundesliga,Home,Stuttgart,2,2,D
2024-12-07,Bundesliga,Away,Bochum,1,0,W
2024-12-14,Bundesliga,Away,St. Pauli,2,0,W
2024-12-21,Bundesliga,Home,Union Berlin,4,1,W
2025-01-12,Bundesliga,Away,RB Leipzig,2,4,L
2025-01-15,Bundesliga,Home,Heidenheim,3,3,D
2025-01-19,Bundesliga,Home,Augsburg,0,2,L
2025-01-25,Bundesliga,Away,Dortmund,2,2,D
2025-01-31,Bundesliga,Home,Mainz 05,1,0,W
2025-02-07,Bundesliga,Away,Bayern Munich,0,3,L
2025-02-16,Bundesliga,Home,Hoffenheim,1,3,L
2025-02-21,Bundesliga,Away,Freiburg,0,5,L
2025-03-01,Bundesliga,Home,Wolfsburg,1,2,L
2025-03-08,Bundesliga,Away,Leverkusen,2,0,W
2025-03-15,Bundesliga,Home,Gladbach,2,4,L
2025-03-29,Bundesliga,Away,Holstein Kiel,3,0,W
2025-04-05,Bundesliga,Home,Eint Frankfurt,2,0,W
2025-04-13,Bundesliga,Away,Stuttgart,2,1,W
2025-04-19,Bundesliga,Home,Bochum,1,0,W
2025-04-27,Bundesliga,Home,St. Pauli,0,0,D
2025-05-03,Bundesliga,Away,Union Berlin,2,2,D
2025-05-10,Bundesliga,Home,RB Leipzig,0,0,D
2025-05-17,Bundesliga,Away,Heidenheim,4,1,W
