Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Bundesliga,Home,Freiburg,1,2,L
2023-08-26,Bundesliga,Away,Heidenheim,3,2,W
2023-09-02,Bundesliga,Home,Wolfsburg,3,1,W
2023-09-16,Bundesliga,Away,Köln,3,1,W
2023-09-23,Bundesliga,Away,Union Berlin,2,0,W
2023-09-29,Bundesliga,Home,Dortmund,1,3,L
2023-10-07,Bundesliga,Away,Werder Bremen,3,2,W
2023-10-21,Bundesliga,Home,Eint Frankfurt,1,3,L
2023-10-28,Bundesliga,Away,Stuttgart,3,2,W
2023-11-04,Bundesliga,Home,Leverkusen,2,3,L
2023-11-11,Bundesliga,Away,Augsburg,1,1,D
2023-11-26,Bundesliga,Home,Mainz 05,1,1,D
2023-12-02,Bundesliga,Away,Gladbach,1,2,L
2023-12-08,Bundesliga,Home,Bochum,3,1,W
2023-12-16,Bundesliga,Away,RB Leipzig,1,3,L
2023-12-19,Bundesliga,Home,Darmstadt 98,3,3,D
2024-01-12,Bundesliga,Away,Bayern Munich,0,3,L
2024-01-20,Bundesliga,Away,Freiburg,2,3,L
2024-01-27,Bundesliga,Home,Heidenheim,1,1,D
2024-02-04,Bundesliga,Away,Wolfsburg,2,2,D
2024-02-11,Bundesliga,Home,Köln,1,1,D
2024-02-17,Bundesliga,Home,Union Berlin,0,1,L
2024-02-25,Bundesliga,Away,Dortmund,3,2,W
2024-03-03,Bundesliga,Home,Werder Bremen,2,1,W
2024-03-10,Bundesliga,Away,Eint Frankfurt,1,3,L
2024-03-16,Bundesliga,Home,Stuttgart,0,3,L
2024-03-30,Bundesliga,Away,Leverkusen,1,2,L
2024-04-07,Bundesliga,Home,Augsburg,3,1,W
2024-04-13,Bundesliga,Away,Mainz 05,1,4,L
2024-04-20,Bundesliga,Home,Gladbach,4,3,W
2024-04-26,Bundesliga,Away,Bochum,2,3,L
2024-05-03,Bundesliga,Home,RB Leipzig,1,1,D
2024-05-12,Bundesliga,Away,Darmstadt 98,6,0,W
2024-05-18,Bundesliga,Home,Bayern Munich,4,2,W
