Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,15:30,DFB-Pokal,Round of 64,Sat,Away,W,6,3,SpVgg Bayreuth,,,54,5000.0,Manuel Prietl,4-4-2◆,4-2-3-1,Robert Hartmann,Match Report,
2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,D,0,0,Freiburg,0.4,1.6,45,13750.0,Manuel Prietl,4-1-2-1-2◆,3-4-3,Sven Jablonski,Match Report,
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,D,1,1,Greuther Fürth,0.8,2.5,35,5890.0,Manuel Prietl,4-1-2-1-2◆,4-1-2-1-2,Daniel Schlager,Match Report,
2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,D,1,1,Eint Frankfurt,0.6,1.5,35,13750.0,Manuel Prietl,4-4-2,4-2-3-1,Bastian Dankert,Match Report,
2021-09-12,19:30,Bundesliga,Matchweek 4,Sun,Away,L,1,3,Gladbach,1.8,1.7,36,24500.0,Manuel Prietl,4-3-3,3-4-3,Sascha Stegemann,Match Report,
2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Home,D,0,0,Hoffenheim,1.1,1.1,42,13750.0,Manuel Prietl,4-4-2,4-2-3-1,Patrick Ittrich,Match Report,
2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,L,0,1,Union Berlin,0.5,1.2,46,11000.0,Manuel Prietl,4-2-2-2,3-5-2,Marco Fritz,Match Report,
2021-10-03,19:30,Bundesliga,Matchweek 7,Sun,Home,L,0,4,Leverkusen,0.4,3.1,34,16250.0,Manuel Prietl,4-4-2,4-2-3-1,Felix Zwayer,Match Report,
2021-10-17,17:30,Bundesliga,Matchweek 8,Sun,Away,D,1,1,Augsburg,0.3,0.6,50,17500.0,Manuel Prietl,4-3-1-2,3-5-2,Robert Schröder,Match Report,
2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Home,L,1,3,Dortmund,1.4,2.4,31,25000.0,Manuel Prietl,3-4-1-2,3-4-3,Benjamin Brand,Match Report,
2021-10-26,20:45,DFB-Pokal,Round of 32,Tue,Away,L,2,3,Mainz 05,,,41,10000.0,Manuel Prietl,3-4-1-2,3-5-2,Sascha Stegemann,Match Report,Required Extra Time
2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Home,L,1,2,Mainz 05,0.6,2.5,49,19477.0,Manuel Prietl,3-1-4-2,3-1-4-2,Bastian Dankert,Match Report,
2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Away,W,1,0,Stuttgart,1.7,0.9,34,33550.0,Manuel Prietl,4-2-3-1,3-4-1-2,Christian Dingert,Match Report,
2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Home,D,2,2,Wolfsburg,1.3,1.9,37,19801.0,Manuel Prietl,4-2-3-1,3-4-3,Martin Petersen,Match Report,
2021-11-27,18:30,Bundesliga,Matchweek 13,Sat,Away,L,0,1,Bayern Munich,0.3,2.2,27,12000.0,Manuel Prietl,4-3-3,4-2-3-1,Marco Fritz,Match Report,
2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Home,D,1,1,Köln,1.1,1.1,43,8231.0,Manuel Prietl,4-2-3-1,4-2-3-1,Felix Brych,Match Report,
2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Away,L,0,2,Hertha BSC,0.5,2.0,40,5000.0,Manuel Prietl,4-2-3-1,4-2-2-2,Tobias Welz,Match Report,
