Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
Squad,# Pl,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
Arsenal,25,25.0,38,3420,90,100,38.0,418,84,263,154,17,188,2.34,91,29,62,1.63,76.1,27.9,48.2,1.27
Aston Villa,31,26.9,38,3420,90,100,38.0,418,83,270,151,19,186,1.79,76,61,15,0.39,63.3,59.9,3.4,0.09
Bournemouth,30,25.7,38,3420,90,100,38.0,418,82,247,170,20,171,1.26,54,67,-13,-0.34,55.9,58.1,-2.2,-0.06
Brentford,28,26.6,38,3420,90,100,38.0,418,83,247,170,16,172,1.03,56,65,-9,-0.24,58.2,56.0,2.2,0.06
Brighton,30,25.9,38,3420,90,100,38.0,418,80,239,176,23,166,1.26,55,62,-7,-0.18,56.8,55.4,1.4,0.04
Burnley,31,24.5,38,3420,90,100,38.0,418,82,255,162,19,180,0.63,41,78,-37,-0.97,40.6,70.4,-29.7,-0.78
Chelsea,32,24.2,38,3420,90,100,38.0,418,84,267,148,17,193,1.66,77,63,14,0.37,74.5,58.1,16.4,0.43
Crystal Palace,26,26.8,38,3420,90,100,38.0,418,85,292,126,16,214,1.29,57,58,-1,-0.03,48.6,52.0,-3.4,-0.09
Everton,26,27.1,38,3420,90,100,38.0,418,85,299,121,19,218,1.26,40,51,-11,-0.29,54.0,55.2,-1.2,-0.03
Fulham,25,28.4,38,3420,90,100,38.0,418,82,244,170,18,171,1.24,55,61,-6,-0.16,50.8,62.9,-12.1,-0.32
Liverpool,30,26.3,38,3420,90,100,38.0,418,82,248,166,20,176,2.16,86,41,45,1.18,87.8,45.7,42.0,1.11
Luton Town,28,26.7,38,3420,90,100,38.0,418,82,260,158,20,184,0.68,52,85,-33,-0.87,42.4,78.0,-35.5,-0.94
Manchester City,25,26.6,38,3420,90,100,38.0,418,85,301,115,19,221,2.39,96,34,62,1.63,80.5,35.6,44.9,1.18
Manchester Utd,31,26.1,38,3420,90,100,38.0,418,84,266,153,17,189,1.58,57,58,-1,-0.03,56.5,68.9,-12.5,-0.33
Newcastle Utd,32,27.2,38,3420,90,100,38.0,418,83,272,149,19,193,1.58,85,62,23,0.61,76.0,61.4,14.6,0.38
Nott'ham Forest,33,25.7,38,3420,90,100,38.0,418,83,257,158,18,182,0.95,49,67,-18,-0.47,49.9,53.3,-3.4,-0.09
Sheffield Utd,35,25.7,38,3420,90,100,38.0,418,81,263,152,23,188,0.42,35,104,-69,-1.82,38.3,76.6,-38.3,-1.01
Tottenham,29,25.2,38,3420,90,100,38.0,418,82,244,170,19,170,1.74,74,61,13,0.34,68.2,63.4,4.8,0.13
West Ham,26,28.3,38,3420,90,100,38.0,418,85,307,109,17,233,1.37,60,74,-14,-0.37,52.3,71.1,-18.8,-0.49
Wolves,27,26.6,38,3420,90,100,38.0,418,83,268,146,20,196,1.21,50,65,-15,-0.39,46.7,67.7,-21.0,-0.55
