pulled_at,game_id,commence_time,home_team,away_team,bookmaker,bookmaker_name,last_update,market,name,price,point
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,paddypower,Paddy Power,2025-11-02T03:45:17Z,h2h,Newcastle United,1.57,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,paddypower,Paddy Power,2025-11-02T03:45:17Z,h2h,West Ham United,5.5,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,paddypower,Paddy Power,2025-11-02T03:45:17Z,h2h,Draw,4.0,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,skybet,Sky Bet,2025-11-02T03:46:58Z,h2h,Newcastle United,1.57,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,skybet,Sky Bet,2025-11-02T03:46:58Z,h2h,West Ham United,5.0,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,skybet,Sky Bet,2025-11-02T03:46:58Z,h2h,Draw,4.2,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,betfair_ex_uk,Betfair,2025-11-02T03:46:32Z,h2h,Newcastle United,1.64,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,betfair_ex_uk,Betfair,2025-11-02T03:46:32Z,h2h,West Ham United,5.9,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,betfair_ex_uk,Betfair,2025-11-02T03:46:32Z,h2h,Draw,4.4,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,betfair_ex_uk,Betfair,2025-11-02T03:46:32Z,h2h_lay,Newcastle United,1.65,
2025-11-02T03:46:59.484461+00:00,ea5e37fdac270926180fac7c1c7dc2e4,2025-11-02T14:00:00Z,West Ham United,Newcastle United,betfair_ex_uk,Betfair,2025-11-02T03:46:32Z,h2h_lay,West Ham United,6.0,
