Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Away,Getafe,3,0,W
2022-08-21,La Liga,Home,Villarreal,0,2,L
2022-08-29,La Liga,Away,Valencia,1,0,W
2022-09-03,La Liga,Away,Real Sociedad,1,1,D
2022-09-10,La Liga,Home,Celta Vigo,4,1,W
2022-09-18,La Liga,Home,Real Madrid,1,2,L
2022-10-01,La Liga,Away,Sevilla,2,0,W
2022-10-08,La Liga,Home,Girona,2,1,W
2022-10-15,La Liga,Away,Athletic Club,1,0,W
2022-10-18,La Liga,Home,Rayo Vallecano,1,1,D
2022-10-23,La Liga,Away,Betis,2,1,W
2022-10-29,La Liga,Away,Cádiz,2,3,L
2022-11-06,La Liga,Home,Espanyol,1,1,D
2022-11-09,La Liga,Away,Mallorca,0,1,L
2022-12-29,La Liga,Home,Elche,2,0,W
2023-01-08,La Liga,Home,Barcelona,0,1,L
2023-01-15,La Liga,Away,Almería,1,1,D
2023-01-21,La Liga,Home,Valladolid,3,0,W
2023-01-29,La Liga,Away,Osasuna,1,0,W
2023-02-04,La Liga,Home,Getafe,1,1,D
2023-02-12,La Liga,Away,Celta Vigo,1,0,W
2023-02-19,La Liga,Home,Athletic Club,1,0,W
2023-02-25,La Liga,Away,Real Madrid,1,1,D
2023-03-04,La Liga,Home,Sevilla,6,1,W
2023-03-13,La Liga,Away,Girona,1,0,W
2023-03-18,La Liga,Home,Valencia,3,0,W
2023-04-02,La Liga,Home,Betis,1,0,W
2023-04-09,La Liga,Away,Rayo Vallecano,2,1,W
2023-04-16,La Liga,Home,Almería,2,1,W
2023-04-23,La Liga,Away,Barcelona,0,1,L
2023-04-26,La Liga,Home,Mallorca,3,1,W
2023-04-30,La Liga,Away,Valladolid,5,2,W
2023-05-03,La Liga,Home,Cádiz,5,1,W
2023-05-14,La Liga,Away,Elche,0,1,L
2023-05-21,La Liga,Home,Osasuna,3,0,W
2023-05-24,La Liga,Away,Espanyol,3,3,D
2023-05-28,La Liga,Home,Real Sociedad,2,1,W
2023-06-04,La Liga,Away,Villarreal,2,2,D
