Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,La Liga,Home,Barcelona,1,2,L
2024-08-23,La Liga,Away,Celta Vigo,1,3,L
2024-08-28,La Liga,Away,Athletic Club,0,1,L
2024-08-31,La Liga,Home,Villarreal,1,1,D
2024-09-15,La Liga,Away,Atlético Madrid,0,3,L
2024-09-21,La Liga,Home,Girona,2,0,W
2024-09-24,La Liga,Home,Osasuna,0,0,D
2024-09-28,La Liga,Away,Real Sociedad,0,3,L
2024-10-04,La Liga,Away,Leganés,0,0,D
2024-10-21,La Liga,Home,Las Palmas,2,3,L
2024-10-27,La Liga,Away,Getafe,1,1,D
2024-11-23,La Liga,Home,Betis,4,2,W
2024-11-29,La Liga,Away,Mallorca,1,2,L
2024-12-07,La Liga,Home,Rayo Vallecano,0,1,L
2024-12-13,La Liga,Away,Valladolid,0,1,L
2024-12-18,La Liga,Away,Espanyol,1,1,D
2024-12-22,La Liga,Home,Alavés,2,2,D
2025-01-03,La Liga,Home,Real Madrid,1,2,L
2025-01-11,La Liga,Away,Sevilla,1,1,D
2025-01-19,La Liga,Home,Real Sociedad,1,0,W
2025-01-26,La Liga,Away,Barcelona,1,7,L
2025-02-02,La Liga,Home,Celta Vigo,2,1,W
2025-02-09,La Liga,Home,Leganés,2,0,W
2025-02-15,La Liga,Away,Villarreal,1,1,D
2025-02-22,La Liga,Home,Atlético Madrid,0,3,L
2025-03-02,La Liga,Away,Osasuna,3,3,D
2025-03-08,La Liga,Home,Valladolid,2,1,W
2025-03-15,La Liga,Away,Girona,1,1,D
2025-03-30,La Liga,Home,Mallorca,1,0,W
2025-04-05,La Liga,Away,Real Madrid,2,1,W
2025-04-11,La Liga,Home,Sevilla,1,0,W
2025-04-19,La Liga,Away,Rayo Vallecano,1,1,D
2025-04-22,La Liga,Home,Espanyol,1,1,D
2025-05-03,La Liga,Away,Las Palmas,3,2,W
2025-05-10,La Liga,Home,Getafe,3,0,W
2025-05-14,La Liga,Away,Alavés,0,1,L
2025-05-18,La Liga,Home,Athletic Club,0,1,L
2025-05-23,La Liga,Away,Betis,1,1,D
