Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-15,22:15,La Liga,Matchweek 1,Sun,Home,W,3,0,Rayo Vallecano,3.7,0.4,74,13962.0,Jesús Navas,3-4-3,4-2-3-1,Isidro Díaz de Mera,Match Report,
2021-08-23,20:00,La Liga,Matchweek 2,Mon,Away,W,1,0,Getafe,1.2,0.5,60,4810.0,Jesús Navas,4-2-3-1,4-4-2,José Sánchez,Match Report,
2021-08-28,19:30,La Liga,Matchweek 3,Sat,Away,D,1,1,Elche,1.3,0.5,70,10385.0,Jesús Navas,4-3-3,5-3-2,Valentín Pizarro,Match Report,
2021-09-14,18:45,Champions Lg,Group stage,Tue,Home,D,1,1,at RB Salzburg,1.5,2.9,48,18373.0,Jesús Navas,4-3-3,4-1-2-1-2,Aliaksei Kulbakou,Match Report,
2021-09-19,16:15,La Liga,Matchweek 5,Sun,Away,D,0,0,Real Sociedad,0.5,1.3,53,23757.0,Jesús Navas,4-3-3,4-4-2,Antonio Matéu Lahoz,Match Report,
2021-09-22,19:30,La Liga,Matchweek 6,Wed,Home,W,3,1,Valencia,1.0,0.4,58,23654.0,Fernando,4-3-3,4-4-2,José Sánchez,Match Report,
2021-09-25,18:30,La Liga,Matchweek 7,Sat,Home,W,2,0,Espanyol,1.8,0.7,54,23956.0,Jesús Navas,4-3-3,4-1-4-1,Pablo González,Match Report,
2021-09-29,21:00,Champions Lg,Group stage,Wed,Away,D,1,1,de Wolfsburg,1.1,1.2,69,11733.0,Jesús Navas,4-2-3-1,4-2-3-1,Georgi Kabakov,Match Report,
2021-10-03,21:00,La Liga,Matchweek 8,Sun,Away,L,0,1,Granada,1.3,0.1,68,12334.0,Ivan Rakitić,4-3-3,4-2-3-1,Alberola Rojas,Match Report,
2021-10-17,16:15,La Liga,Matchweek 9,Sun,Away,W,1,0,Celta Vigo,1.0,1.2,54,10774.0,Jesús Navas,4-3-3,4-1-3-2,Ricardo de Burgos,Match Report,
2021-10-20,21:00,Champions Lg,Group stage,Wed,Away,D,0,0,fr Lille,1.1,0.8,61,34362.0,Jesús Navas,4-2-3-1,4-4-2,Michael Oliver,Match Report,
2021-10-24,14:00,La Liga,Matchweek 10,Sun,Home,W,5,3,Levante,1.6,1.9,60,30601.0,Jesús Navas,4-2-3-1,4-4-2,Valentín Pizarro,Match Report,
2021-10-27,19:00,La Liga,Matchweek 11,Wed,Away,D,1,1,Mallorca,0.8,1.5,69,15125.0,Jesús Navas,4-3-3,4-4-2,Santiago Jaime,Match Report,
2021-10-30,16:15,La Liga,Matchweek 12,Sat,Home,W,2,0,Osasuna,2.0,0.6,63,20335.0,Ivan Rakitić,4-3-3,4-4-2,Carlos del Cerro,Match Report,
2021-11-02,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,fr Lille,1.0,1.9,58,29369.0,Jesús Navas,4-2-3-1,4-4-2,István Kovács,Match Report,
2021-11-07,21:00,La Liga,Matchweek 13,Sun,Away,W,2,0,Betis,1.7,0.3,74,50534.0,Ivan Rakitić,4-3-3,4-2-3-1,Antonio Matéu Lahoz,Match Report,
2021-11-20,16:15,La Liga,Matchweek 14,Sat,Home,D,2,2,Alavés,1.8,1.1,68,25208.0,Fernando,4-3-3,4-1-4-1,Alejandro Muñíz,Match Report,
2021-11-23,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,de Wolfsburg,1.6,0.3,62,28663.0,Ivan Rakitić,4-3-3,4-3-3,Cüneyt Çakιr,Match Report,
2021-11-28,21:00,La Liga,Matchweek 15,Sun,Away,L,1,2,Real Madrid,0.7,1.2,47,45281.0,Ivan Rakitić,4-3-3,4-3-3,José Sánchez,Match Report,
2021-12-01,19:00,Copa del Rey,First round,Wed,Away,W,1,0,Córdoba,,,68,15000.0,Munir El Haddadi,4-3-3,4-3-3,Jesús Gil,Match Report,Required Extra Time
2021-12-04,14:00,La Liga,Matchweek 16,Sat,Home,W,1,0,Villarreal,0.4,1.7,45,30865.0,Ivan Rakitić,4-3-3,4-4-2,Carlos del Cerro,Match Report,
2021-12-08,21:00,Champions Lg,Group stage,Wed,Away,L,0,1,at RB Salzburg,0.9,0.6,65,,Ivan Rakitić,4-3-3,4-1-2-1-2,Slavko Vinčič,Match Report,
2021-12-11,21:00,La Liga,Matchweek 17,Sat,Away,W,1,0,Athletic Club,0.2,1.4,45,36737.0,Fernando,4-2-3-1,4-4-2,Alejandro Hernández,Match Report,
2021-12-15,19:00,Copa del Rey,Second round,Wed,Away,D,1 (6),1 (5),Andratx,,,78,5000.0,Ivan Rakitić,4-3-3,4-1-4-1,Juan Martínez,Match Report,Sevilla won on penalty kicks following extra time
2021-12-18,21:00,La Liga,Matchweek 18,Sat,Home,W,2,1,Atlético Madrid,0.5,1.0,54,33241.0,Ivan Rakitić,4-3-3,3-1-4-2,Ricardo de Burgos,Match Report,
2021-12-21,21:30,La Liga,Matchweek 4,Tue,Home,D,1,1,Barcelona,0.3,1.8,42,31358.0,Ivan Rakitić,4-3-3,4-3-3,Carlos del Cerro,Match Report,
2022-01-03,21:15,La Liga,Matchweek 19,Mon,Away,W,1,0,Cádiz,0.9,0.2,74,14342.0,Ivan Rakitić,3-1-4-2,4-2-3-1,Alberola Rojas,Match Report,
2022-01-06,18:00,Copa del Rey,Round of 32,Thu,Away,W,2,0,Zaragoza,,,57,34596.0,Ivan Rakitić,4-3-3,5-3-2,Valentín Pizarro,Match Report,
2022-01-09,16:15,La Liga,Matchweek 20,Sun,Home,W,1,0,Getafe,0.7,0.1,67,30801.0,Joan Jordán,4-3-3,5-3-2,Juan Martínez,Match Report,
2022-01-16,16:00,Copa del Rey,Round of 16,Sun,Away,L,1,2,Betis,,,45,,Ivan Rakitić,4-3-3,4-2-3-1,Ricardo de Burgos,Match Report,
2022-01-19,21:30,La Liga,Matchweek 21,Wed,Away,D,1,1,Valencia,0.9,0.5,67,26049.0,Ivan Rakitić,4-3-3,5-3-2,César Soto,Match Report,
2022-01-22,18:30,La Liga,Matchweek 22,Sat,Home,D,2,2,Celta Vigo,1.1,0.7,65,30059.0,Ivan Rakitić,4-3-3,4-1-3-2,José Sánchez,Match Report,
2022-02-05,21:00,La Liga,Matchweek 23,Sat,Away,D,0,0,Osasuna,1.3,0.4,73,17635.0,Ivan Rakitić,3-4-3,4-1-4-1,Valentín Pizarro,Match Report,
2022-02-11,21:00,La Liga,Matchweek 24,Fri,Home,W,2,0,Elche,0.8,0.3,57,33411.0,Ivan Rakitić,4-3-3,4-4-2,Miguel Ángel Ortiz Arias,Match Report,
2022-02-17,21:00,Europa Lg,Knockout round play-offs,Thu,Home,W,3,1,hr Dinamo Zagreb,1.8,1.5,62,28372.0,Ivan Rakitić,4-2-3-1,3-4-3,Marco Guida,Match Report,Leg 1 of 2
2022-02-20,14:00,La Liga,Matchweek 25,Sun,Away,D,1,1,Espanyol,0.5,1.5,57,24897.0,Fernando,4-3-3,4-1-4-1,Pablo González,Match Report,
2022-02-24,18:45,Europa Lg,Knockout round play-offs,Thu,Away,L,0,1,hr Dinamo Zagreb,0.9,1.1,58,9788.0,Ivan Rakitić,4-3-3,3-4-1-2,François Letexier,Match Report,Leg 2 of 2; Sevilla won
2022-02-27,16:15,La Liga,Matchweek 26,Sun,Home,W,2,1,Betis,1.4,0.7,46,37250.0,Jesús Navas,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,
2022-03-04,21:00,La Liga,Matchweek 27,Fri,Away,D,0,0,Alavés,1.2,1.4,65,13121.0,Jesús Navas,4-3-3,4-4-1-1,Alberola Rojas,Match Report,
2022-03-10,18:45,Europa Lg,Round of 16,Thu,Home,W,1,0,eng West Ham,1.4,1.1,56,34728.0,Jesús Navas,4-2-3-1,4-3-3,Sandro Schärer,Match Report,Leg 1 of 2
2022-03-13,14:00,La Liga,Matchweek 28,Sun,Away,D,1,1,Rayo Vallecano,0.3,0.4,56,9073.0,Jesús Navas,4-2-3-1,4-2-3-1,Juan Martínez,Match Report,
2022-03-17,20:00,Europa Lg,Round of 16,Thu,Away,L,0,2,eng West Ham,1.1,2.4,55,59981.0,Jesús Navas,4-3-3,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; West Ham won; Required Extra Time
2022-03-20,18:30,La Liga,Matchweek 29,Sun,Home,D,0,0,Real Sociedad,0.3,1.1,60,24861.0,Jesús Navas,4-2-3-1,4-3-3,César Soto,Match Report,
2022-04-03,21:00,La Liga,Matchweek 30,Sun,Away,L,0,1,Barcelona,0.6,1.9,45,76112.0,Jesús Navas,4-2-3-1,4-3-3,José Sánchez,Match Report,
2022-04-08,21:00,La Liga,Matchweek 31,Fri,Home,W,4,2,Granada,2.9,0.9,72,33504.0,Jesús Navas,4-2-3-1,5-3-2,Miguel Ángel Ortiz Arias,Match Report,
2022-04-17,21:00,La Liga,Matchweek 32,Sun,Home,L,2,3,Real Madrid,0.9,1.2,40,40629.0,Jesús Navas,4-2-3-1,4-3-3,Guillermo Cuadra,Match Report,
2022-04-21,19:00,La Liga,Matchweek 33,Thu,Away,W,3,2,Levante,1.8,2.7,55,18107.0,Jesús Navas,4-2-3-1,5-3-2,Isidro Díaz de Mera,Match Report,
2022-04-29,21:00,La Liga,Matchweek 34,Fri,Home,D,1,1,Cádiz,0.7,0.9,58,37113.0,Jesús Navas,4-2-3-1,4-2-3-1,José Sánchez,Match Report,
2022-05-08,16:15,La Liga,Matchweek 35,Sun,Away,D,1,1,Villarreal,0.8,2.2,47,17461.0,Ivan Rakitić,4-3-3,4-4-1-1,Jesús Gil,Match Report,
2022-05-11,20:30,La Liga,Matchweek 36,Wed,Home,D,0,0,Mallorca,1.5,0.6,72,33242.0,Jesús Navas,4-3-3,5-3-2,Alejandro Hernández,Match Report,
2022-05-15,19:30,La Liga,Matchweek 37,Sun,Away,D,1,1,Atlético Madrid,0.7,1.2,59,58138.0,Ivan Rakitić,4-3-3,3-1-4-2,José Sánchez,Match Report,
2022-05-22,22:00,La Liga,Matchweek 38,Sun,Home,W,1,0,Athletic Club,1.2,0.7,66,31305.0,Jesús Navas,4-3-3,4-4-2,Carlos del Cerro,Match Report,
