Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,La Liga,Away,Villarreal,2,1,W
2023-08-20,La Liga,Home,Atlético Madrid,0,0,D
2023-08-27,La Liga,Away,Athletic Club,2,4,L
2023-09-02,La Liga,Home,Rayo Vallecano,1,0,W
2023-09-16,La Liga,Away,Barcelona,0,5,L
2023-09-24,La Liga,Home,Cádiz,1,1,D
2023-09-28,La Liga,Away,Granada,1,1,D
2023-10-01,La Liga,Home,Valencia,3,0,W
2023-10-08,La Liga,Away,Alavés,1,1,D
2023-10-21,La Liga,Away,Getafe,1,1,D
2023-10-29,La Liga,Home,Osasuna,2,1,W
2023-11-04,La Liga,Home,Mallorca,2,0,W
2023-11-12,La Liga,Away,Sevilla,1,1,D
2023-11-26,La Liga,Home,Las Palmas,1,0,W
2023-12-03,La Liga,Away,Almería,0,0,D
2023-12-09,La Liga,Home,Real Madrid,1,1,D
2023-12-17,La Liga,Away,Real Sociedad,0,0,D
2023-12-21,La Liga,Home,Girona,1,1,D
2024-01-03,La Liga,Away,Celta Vigo,1,2,L
2024-01-13,La Liga,Home,Granada,1,0,W
2024-01-21,La Liga,Home,Barcelona,2,4,L
2024-01-27,La Liga,Away,Mallorca,1,0,W
2024-02-04,La Liga,Home,Getafe,1,1,D
2024-02-09,La Liga,Away,Cádiz,2,0,W
2024-02-18,La Liga,Home,Alavés,0,0,D
2024-02-25,La Liga,Home,Athletic Club,3,1,W
2024-03-03,La Liga,Away,Atlético Madrid,1,2,L
2024-03-10,La Liga,Home,Villarreal,2,3,L
2024-03-17,La Liga,Away,Rayo Vallecano,0,2,L
2024-03-31,La Liga,Away,Girona,2,3,L
2024-04-12,La Liga,Home,Celta Vigo,2,1,W
2024-04-20,La Liga,Away,Valencia,2,1,W
2024-04-28,La Liga,Home,Sevilla,1,1,D
2024-05-05,La Liga,Away,Osasuna,2,0,W
2024-05-12,La Liga,Home,Almería,3,2,W
2024-05-16,La Liga,Away,Las Palmas,2,2,D
2024-05-19,La Liga,Home,Real Sociedad,0,2,L
2024-05-25,La Liga,Away,Real Madrid,0,0,D
