Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-13,17:00,La Liga,Matchweek 1,Sat,Home,D,2,2,Espanyol,0.4,1.1,60,13859,Hugo Mallo,4-1-3-2,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
2022-08-20,22:00,La Liga,Matchweek 2,Sat,Home,L,1,4,Real Madrid,1.4,3.7,51,15681,Hugo Mallo,4-1-3-2,4-3-3,Jesús Gil,Match Report,
2022-08-26,20:00,La Liga,Matchweek 3,Fri,Away,W,1,0,Girona,1.0,1.0,47,11329,Hugo Mallo,4-1-3-2,4-4-2,Carlos del Cerro,Match Report,
2022-09-02,21:00,La Liga,Matchweek 4,Fri,Home,W,3,0,Cádiz,0.7,0.3,58,14510,Hugo Mallo,4-1-3-2,4-1-4-1,Juan Pulido,Match Report,
2022-09-10,21:00,La Liga,Matchweek 5,Sat,Away,L,1,4,Atlético Madrid,1.7,0.7,54,52247,Hugo Mallo,4-1-3-2,5-3-2,Alejandro Hernández,Match Report,
2022-09-17,18:30,La Liga,Matchweek 6,Sat,Away,L,0,3,Valencia,0.5,1.7,35,40965,Hugo Mallo,4-1-3-2,4-3-3,Pablo González,Match Report,
2022-10-02,16:15,La Liga,Matchweek 7,Sun,Home,W,1,0,Betis,0.9,0.9,46,14344,Hugo Mallo,4-1-3-2,4-2-3-1,César Soto,Match Report,
2022-10-09,21:00,La Liga,Matchweek 8,Sun,Away,L,0,1,Barcelona,1.5,2.0,43,81525,Hugo Mallo,4-1-3-2,4-3-3,José Luis Munuera,Match Report,
2022-10-16,14:00,La Liga,Matchweek 9,Sun,Home,L,1,2,Real Sociedad,0.5,0.8,53,13101,Hugo Mallo,4-1-3-2,4-4-2,Guillermo Cuadra,Match Report,
2022-10-19,19:00,La Liga,Matchweek 10,Wed,Away,L,1,4,Valladolid,2.6,1.5,62,16547,Hugo Mallo,4-1-3-2,5-3-2,Valentín Pizarro,Match Report,
2022-10-24,21:00,La Liga,Matchweek 11,Mon,Home,D,1,1,Getafe,0.7,0.2,71,9774,Hugo Mallo,4-1-3-2,5-3-2,Pablo González,Match Report,
