Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,La Liga,Away,Almería,2,1,W
2022-08-20,La Liga,Away,Celta Vigo,4,1,W
2022-08-28,La Liga,Away,Espanyol,3,1,W
2022-09-03,La Liga,Home,Betis,2,1,W
2022-09-11,La Liga,Home,Mallorca,4,1,W
2022-09-18,La Liga,Away,Atlético Madrid,2,1,W
2022-10-02,La Liga,Home,Osasuna,1,1,D
2022-10-08,La Liga,Away,Getafe,1,0,W
2022-10-16,La Liga,Home,Barcelona,3,1,W
2022-10-19,La Liga,Away,Elche,3,0,W
2022-10-22,La Liga,Home,Sevilla,3,1,W
2022-10-30,La Liga,Home,Girona,1,1,D
2022-11-07,La Liga,Away,Rayo Vallecano,2,3,L
2022-11-10,La Liga,Home,Cádiz,2,1,W
2022-12-30,La Liga,Away,Valladolid,2,0,W
2023-01-07,La Liga,Away,Villarreal,1,2,L
2023-01-22,La Liga,Away,Athletic Club,2,0,W
2023-01-29,La Liga,Home,Real Sociedad,0,0,D
2023-02-02,La Liga,Home,Valencia,2,0,W
2023-02-05,La Liga,Away,Mallorca,0,1,L
2023-02-15,La Liga,Home,Elche,4,0,W
2023-02-18,La Liga,Away,Osasuna,2,0,W
2023-02-25,La Liga,Home,Atlético Madrid,1,1,D
2023-03-05,La Liga,Away,Betis,0,0,D
2023-03-11,La Liga,Home,Espanyol,3,1,W
2023-03-19,La Liga,Away,Barcelona,1,2,L
2023-04-02,La Liga,Home,Valladolid,6,0,W
2023-04-08,La Liga,Home,Villarreal,2,3,L
2023-04-15,La Liga,Away,Cádiz,2,0,W
2023-04-22,La Liga,Home,Celta Vigo,2,0,W
2023-04-25,La Liga,Away,Girona,2,4,L
2023-04-29,La Liga,Home,Almería,4,2,W
2023-05-02,La Liga,Away,Real Sociedad,0,2,L
2023-05-13,La Liga,Home,Getafe,1,0,W
2023-05-21,La Liga,Away,Valencia,0,1,L
2023-05-24,La Liga,Home,Rayo Vallecano,2,1,W
2023-05-27,La Liga,Away,Sevilla,2,1,W
2023-06-04,La Liga,Home,Athletic Club,1,1,D
