Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Home,Mallorca,0,0,D
2022-08-21,La Liga,Home,Valencia,1,0,W
2022-08-29,La Liga,Away,Cádiz,4,0,W
2022-09-04,La Liga,Home,Espanyol,0,1,L
2022-09-11,La Liga,Away,Elche,4,1,W
2022-09-17,La Liga,Home,Rayo Vallecano,3,2,W
2022-09-30,La Liga,Home,Almería,4,0,W
2022-10-08,La Liga,Away,Sevilla,1,1,D
2022-10-15,La Liga,Home,Atlético Madrid,0,1,L
2022-10-18,La Liga,Away,Getafe,2,2,D
2022-10-23,La Liga,Away,Barcelona,0,4,L
2022-10-30,La Liga,Home,Villarreal,1,0,W
2022-11-04,La Liga,Away,Girona,1,2,L
2022-11-08,La Liga,Home,Valladolid,3,0,W
2022-12-29,La Liga,Away,Betis,0,0,D
2023-01-09,La Liga,Home,Osasuna,0,0,D
2023-01-14,La Liga,Away,Real Sociedad,1,3,L
2023-01-22,La Liga,Home,Real Madrid,0,2,L
2023-01-29,La Liga,Away,Celta Vigo,0,1,L
2023-02-03,La Liga,Home,Cádiz,4,1,W
2023-02-11,La Liga,Away,Valencia,2,1,W
2023-02-19,La Liga,Away,Atlético Madrid,0,1,L
2023-02-26,La Liga,Home,Girona,2,3,L
2023-03-05,La Liga,Away,Rayo Vallecano,0,0,D
2023-03-12,La Liga,Home,Barcelona,0,1,L
2023-03-17,La Liga,Away,Valladolid,3,1,W
2023-04-01,La Liga,Home,Getafe,0,0,D
2023-04-08,La Liga,Away,Espanyol,2,1,W
2023-04-15,La Liga,Home,Real Sociedad,2,0,W
2023-04-22,La Liga,Away,Almería,2,1,W
2023-04-27,La Liga,Home,Sevilla,0,1,L
2023-05-01,La Liga,Away,Mallorca,1,1,D
2023-05-04,La Liga,Home,Betis,0,1,L
2023-05-13,La Liga,Away,Villarreal,1,5,L
2023-05-20,La Liga,Home,Celta Vigo,2,1,W
2023-05-25,La Liga,Away,Osasuna,0,2,L
2023-05-28,La Liga,Home,Elche,0,1,L
2023-06-04,La Liga,Away,Real Madrid,1,1,D
