Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,18:30,La Liga,Matchweek 1,Sun,Away,D,1,1,Villarreal,0.6,2.5,35.0,,Jorge Pulido,4-2-3-1,4-4-1-1,Javier Estrada,Match Report,
2020-09-20,16:00,La Liga,Matchweek 2,Sun,Home,L,0,2,Cádiz,0.3,1.2,70.0,,Jorge Pulido,4-2-3-1,4-2-3-1,César Soto,Match Report,
2020-09-26,16:00,La Liga,Matchweek 3,Sat,Away,D,1,1,Valencia,0.9,0.6,52.0,,Jorge Pulido,4-2-3-1,4-4-2,José Luis Munuera,Match Report,
2020-09-30,19:00,La Liga,Matchweek 4,Wed,Home,D,0,0,Atlético Madrid,0.9,1.6,37.0,,Jorge Pulido,4-3-3,4-4-2,Adrián Cordero,Match Report,
2020-10-03,18:30,La Liga,Matchweek 5,Sat,Away,D,0,0,Elche,1.6,0.1,49.0,,Jorge Pulido,4-4-2,3-4-3,Mario Melero,Match Report,
2020-10-18,18:30,La Liga,Matchweek 6,Sun,Home,D,2,2,Valladolid,1.1,1.0,66.0,,Jorge Pulido,4-2-3-1,4-2-3-1,Jorge Figueroa,Match Report,
2020-10-25,21:00,La Liga,Matchweek 7,Sun,Away,L,1,4,Real Sociedad,0.5,2.5,49.0,,Jorge Pulido,4-4-2,4-1-4-1,Isidro Díaz de Mera,Match Report,
2020-10-31,14:00,La Liga,Matchweek 8,Sat,Away,L,1,4,Real Madrid,1.0,2.3,40.0,,Jorge Pulido,4-4-2,4-3-3,Pablo González,Match Report,
2020-11-07,14:00,La Liga,Matchweek 9,Sat,Home,D,1,1,Eibar,2.2,0.9,59.0,,Mikel Rico,4-4-2,4-2-3-1,Mario Melero,Match Report,
2020-11-20,21:00,La Liga,Matchweek 10,Fri,Away,D,1,1,Osasuna,0.7,1.0,45.0,,Mikel Rico,4-4-2,4-4-2,Valentín Pizarro,Match Report,
2020-11-28,18:30,La Liga,Matchweek 11,Sat,Home,L,0,1,Sevilla,0.2,1.8,33.0,,Mikel Rico,4-4-2,4-3-3,Guillermo Cuadra,Match Report,
2020-12-06,14:00,La Liga,Matchweek 12,Sun,Away,D,3,3,Granada,1.5,1.5,52.0,,Jorge Pulido,4-1-4-1,4-2-3-1,Alberola Rojas,Match Report,
