Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-15,La Liga,Home,Elche,3,0,W
2022-08-20,La Liga,Away,Mallorca,2,1,W
2022-08-26,La Liga,Home,Osasuna,1,0,W
2022-09-03,La Liga,Away,Real Madrid,1,2,L
2022-09-11,La Liga,Home,Villarreal,1,0,W
2022-09-18,La Liga,Home,Girona,2,1,W
2022-10-02,La Liga,Away,Celta Vigo,0,1,L
2022-10-09,La Liga,Away,Valladolid,0,0,D
2022-10-16,La Liga,Home,Almería,3,1,W
2022-10-19,La Liga,Away,Cádiz,0,0,D
2022-10-23,La Liga,Home,Atlético Madrid,1,2,L
2022-10-30,La Liga,Away,Real Sociedad,2,0,W
2022-11-06,La Liga,Home,Sevilla,1,1,D
2022-11-10,La Liga,Away,Valencia,0,3,L
2022-12-29,La Liga,Home,Athletic Club,0,0,D
2023-01-08,La Liga,Away,Rayo Vallecano,2,1,W
2023-01-21,La Liga,Away,Espanyol,0,1,L
2023-01-28,La Liga,Away,Getafe,1,0,W
2023-02-01,La Liga,Home,Barcelona,1,2,L
2023-02-04,La Liga,Home,Celta Vigo,3,4,L
2023-02-11,La Liga,Away,Almería,3,2,W
2023-02-18,La Liga,Home,Valladolid,2,1,W
2023-02-24,La Liga,Away,Elche,3,2,W
2023-03-05,La Liga,Home,Real Madrid,0,0,D
2023-03-12,La Liga,Away,Villarreal,1,1,D
2023-03-19,La Liga,Home,Mallorca,1,0,W
2023-04-02,La Liga,Away,Atlético Madrid,0,1,L
2023-04-09,La Liga,Home,Cádiz,0,2,L
2023-04-15,La Liga,Home,Espanyol,3,1,W
2023-04-22,La Liga,Away,Osasuna,2,3,L
2023-04-25,La Liga,Home,Real Sociedad,0,0,D
2023-04-29,La Liga,Away,Barcelona,0,4,L
2023-05-04,La Liga,Away,Athletic Club,1,0,W
2023-05-15,La Liga,Home,Rayo Vallecano,3,1,W
2023-05-21,La Liga,Away,Sevilla,0,0,D
2023-05-24,La Liga,Home,Getafe,0,1,L
2023-05-28,La Liga,Away,Girona,2,1,W
2023-06-04,La Liga,Home,Valencia,1,1,D
