Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-15,La Liga,Home,Getafe,1,1,D
2024-08-24,La Liga,Away,Barcelona,1,2,L
2024-08-28,La Liga,Home,Valencia,1,0,W
2024-08-31,La Liga,Home,Atlético Madrid,0,1,L
2024-09-15,La Liga,Away,Las Palmas,3,2,W
2024-09-19,La Liga,Away,Leganés,2,0,W
2024-09-22,La Liga,Home,Celta Vigo,3,1,W
2024-09-29,La Liga,Home,Sevilla,1,1,D
2024-10-06,La Liga,Away,Girona,1,2,L
2024-10-19,La Liga,Home,Espanyol,4,1,W
2024-10-28,La Liga,Away,Mallorca,0,0,D
2024-11-03,La Liga,Home,Betis,1,1,D
2024-11-10,La Liga,Away,Valladolid,1,1,D
2024-11-24,La Liga,Home,Real Sociedad,1,0,W
2024-12-01,La Liga,Away,Rayo Vallecano,2,1,W
2024-12-04,La Liga,Home,Real Madrid,2,1,W
2024-12-08,La Liga,Home,Villarreal,2,0,W
2024-12-15,La Liga,Away,Alavés,1,1,D
2024-12-21,La Liga,Away,Osasuna,2,1,W
2025-01-19,La Liga,Away,Celta Vigo,2,1,W
2025-01-26,La Liga,Home,Leganés,0,0,D
2025-02-02,La Liga,Away,Betis,2,2,D
2025-02-08,La Liga,Home,Girona,3,0,W
2025-02-16,La Liga,Away,Espanyol,1,1,D
2025-02-23,La Liga,Home,Valladolid,7,1,W
2025-03-01,La Liga,Away,Atlético Madrid,0,1,L
2025-03-09,La Liga,Home,Mallorca,1,1,D
2025-03-16,La Liga,Away,Sevilla,1,0,W
2025-03-30,La Liga,Home,Osasuna,0,0,D
2025-04-06,La Liga,Away,Villarreal,0,0,D
2025-04-13,La Liga,Home,Rayo Vallecano,3,1,W
2025-04-20,La Liga,Away,Real Madrid,0,1,L
2025-04-23,La Liga,Home,Las Palmas,1,0,W
2025-05-04,La Liga,Away,Real Sociedad,0,0,D
2025-05-11,La Liga,Home,Alavés,1,0,W
2025-05-15,La Liga,Away,Getafe,2,0,W
2025-05-18,La Liga,Away,Valencia,1,0,W
2025-05-25,La Liga,Home,Barcelona,0,3,L
