Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-15,19:30,La Liga,Matchweek 1,Mon,Away,W,3,0,Getafe,1.2,0.7,58,12235,Koke,5-3-2,5-3-2,José Sánchez,Match Report,
2022-08-21,19:30,La Liga,Matchweek 2,Sun,Home,L,0,2,Villarreal,1.6,1.8,51,57033,Koke,3-1-4-2,4-4-2,Ricardo de Burgos,Match Report,
2022-08-29,22:00,La Liga,Matchweek 3,Mon,Away,W,1,0,Valencia,1.5,0.5,31,43910,Koke,5-3-2,4-2-3-1,Guillermo Cuadra,Match Report,
2022-09-03,18:30,La Liga,Matchweek 4,Sat,Away,D,1,1,Real Sociedad,1.1,1.4,46,35366,Koke,3-1-4-2,4-1-2-1-2,César Soto,Match Report,
2022-09-07,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,pt Porto,0.8,2.0,53,51777,Koke,3-1-4-2,4-4-2,Szymon Marciniak,Match Report,
2022-09-10,21:00,La Liga,Matchweek 5,Sat,Home,W,4,1,Celta Vigo,0.7,1.7,46,52247,Mario Hermoso,5-3-2,4-1-3-2,Alejandro Hernández,Match Report,
2022-09-13,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,de Leverkusen,0.9,1.8,55,25825,Koke,5-3-2,4-2-3-1,Michael Oliver,Match Report,
2022-09-18,21:00,La Liga,Matchweek 6,Sun,Home,L,1,2,Real Madrid,1.0,0.9,54,66881,Koke,3-5-2,4-3-3,José Luis Munuera,Match Report,
2022-10-01,18:30,La Liga,Matchweek 7,Sat,Away,W,2,0,Sevilla,2.2,0.5,40,37754,Koke,4-1-4-1,4-2-3-1,Ricardo de Burgos,Match Report,
2022-10-04,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,be Club Brugge,2.1,1.3,52,25667,Koke,4-4-2,4-4-2,István Kovács,Match Report,
2022-10-08,16:15,La Liga,Matchweek 8,Sat,Home,W,2,1,Girona,1.9,0.8,45,54069,Koke,5-4-1,5-3-2,Juan Martínez,Match Report,
2022-10-12,18:45,Champions Lg,Group stage,Wed,Home,D,0,0,be Club Brugge,2.3,0.6,65,60810,Koke,5-3-2,4-4-2,Danny Makkelie,Match Report,
2022-10-15,21:00,La Liga,Matchweek 9,Sat,Away,W,1,0,Athletic Club,0.3,1.2,40,48391,Koke,4-4-2,4-2-3-1,Jorge Figueroa,Match Report,
2022-10-18,21:00,La Liga,Matchweek 10,Tue,Home,D,1,1,Rayo Vallecano,1.1,1.8,52,46803,Stefan Savić,4-4-2,4-2-3-1,Javier Villanueva,Match Report,
2022-10-23,16:15,La Liga,Matchweek 11,Sun,Away,W,2,1,Betis,0.8,1.4,45,50179,Jan Oblak,4-4-2,4-2-3-1,Jesús Gil,Match Report,
2022-10-26,21:00,Champions Lg,Group stage,Wed,Home,D,2,2,de Leverkusen,2.6,1.5,64,63803,Jan Oblak,4-4-2,3-4-3,Clément Turpin,Match Report,
2022-10-29,16:15,La Liga,Matchweek 12,Sat,Away,L,2,3,Cádiz,1.3,1.1,59,18183,Jan Oblak,3-5-2,4-4-2,José Sánchez,Match Report,
2022-11-01,17:45,Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,0.8,2.7,50,47546,Jan Oblak,3-4-3,4-3-3,Daniele Orsato,Match Report,
2022-11-06,14:00,La Liga,Matchweek 13,Sun,Home,D,1,1,Espanyol,1.9,0.7,67,50007,Jan Oblak,4-4-2,4-2-3-1,Juan Pulido,Match Report,
2022-11-09,21:30,La Liga,Matchweek 14,Wed,Away,L,0,1,Mallorca,1.3,1.3,63,14475,Jan Oblak,4-4-2,5-4-1,Mario Melero,Match Report,
2022-11-12,22:00,Copa del Rey,First round,Sat,Away,W,2,0,SD Almazán,,,81,8200,Koke,4-4-2,5-4-1,Isidro Díaz de Mera,Match Report,
2022-12-22,21:00,Copa del Rey,Second round,Thu,Away,W,3,1,Arenteiro,,,57,4000,Koke,3-5-2,4-4-1-1,Pablo González,Match Report,
2022-12-29,21:30,La Liga,Matchweek 15,Thu,Home,W,2,0,Elche,1.7,0.4,62,48119,Jan Oblak,3-4-3,3-4-3,Guillermo Cuadra,Match Report,
2023-01-04,20:00,Copa del Rey,Round of 32,Wed,Away,W,2,0,Oviedo,,,57,27303,Koke,5-3-2,4-4-2,Alejandro Muñíz,Match Report,
2023-01-08,21:00,La Liga,Matchweek 16,Sun,Home,L,0,1,Barcelona,1.7,0.7,42,63493,Koke,4-4-2,4-3-3,José Luis Munuera,Match Report,
