Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-13,La Liga,Home,Levante,4,2,W
2020-09-19,La Liga,Away,Celta Vigo,1,2,L
2020-09-26,La Liga,Home,Huesca,1,1,D
2020-09-29,La Liga,Away,Real Sociedad,1,0,W
2020-10-03,La Liga,Home,Betis,0,2,L
2020-10-18,La Liga,Away,Villarreal,1,2,L
2020-10-23,La Liga,Away,Elche,1,2,L
2020-11-01,La Liga,Home,Getafe,2,2,D
2020-11-08,La Liga,Home,Real Madrid,4,1,W
2020-11-22,La Liga,Away,Alavés,2,2,D
2020-11-28,La Liga,Home,Atlético Madrid,0,1,L
2020-12-07,La Liga,Away,Eibar,0,0,D
2020-12-12,La Liga,Home,Athletic Club,2,2,D
2020-12-19,La Liga,Away,Barcelona,2,2,D
2020-12-22,La Liga,Home,Sevilla,0,1,L
2020-12-30,La Liga,Away,Granada,1,2,L
2021-01-04,La Liga,Home,Cádiz,1,1,D
2021-01-10,La Liga,Away,Valladolid,1,0,W
2021-01-21,La Liga,Home,Osasuna,1,1,D
2021-01-24,La Liga,Away,Atlético Madrid,1,3,L
2021-01-30,La Liga,Home,Elche,1,0,W
2021-02-07,La Liga,Away,Athletic Club,1,1,D
2021-02-14,La Liga,Away,Real Madrid,0,2,L
2021-02-20,La Liga,Home,Celta Vigo,2,0,W
2021-02-27,La Liga,Away,Getafe,0,3,L
2021-03-05,La Liga,Home,Villarreal,2,1,W
2021-03-12,La Liga,Away,Levante,0,1,L
2021-03-21,La Liga,Home,Granada,2,1,W
2021-04-04,La Liga,Away,Cádiz,1,2,L
2021-04-11,La Liga,Home,Real Sociedad,2,2,D
2021-04-18,La Liga,Away,Betis,2,2,D
2021-04-21,La Liga,Away,Osasuna,1,3,L
2021-04-24,La Liga,Home,Alavés,1,1,D
2021-05-02,La Liga,Home,Barcelona,2,3,L
2021-05-09,La Liga,Home,Valladolid,3,0,W
2021-05-12,La Liga,Away,Sevilla,0,1,L
2021-05-16,La Liga,Home,Eibar,4,1,W
2021-05-22,La Liga,Away,Huesca,0,0,D
