Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-16,La Liga,Away,Las Palmas,2,2,D
2024-08-23,La Liga,Home,Villarreal,1,2,L
2024-08-27,La Liga,Away,Mallorca,0,0,D
2024-09-01,La Liga,Home,Girona,0,2,L
2024-09-14,La Liga,Home,Getafe,1,0,W
2024-09-20,La Liga,Away,Alavés,1,2,L
2024-09-24,La Liga,Home,Valladolid,2,1,W
2024-09-29,La Liga,Away,Athletic Club,1,1,D
2024-10-06,La Liga,Home,Betis,1,0,W
2024-10-20,La Liga,Away,Barcelona,1,5,L
2024-10-25,La Liga,Away,Espanyol,2,0,W
2024-11-03,La Liga,Home,Real Sociedad,0,2,L
2024-11-09,La Liga,Away,Leganés,0,1,L
2024-11-24,La Liga,Home,Rayo Vallecano,1,0,W
2024-12-02,La Liga,Home,Osasuna,1,1,D
2024-12-08,La Liga,Away,Atlético Madrid,3,4,L
2024-12-14,La Liga,Home,Celta Vigo,1,0,W
2024-12-22,La Liga,Away,Real Madrid,2,4,L
2025-01-11,La Liga,Home,Valencia,1,1,D
2025-01-18,La Liga,Away,Girona,2,1,W
2025-01-25,La Liga,Home,Espanyol,1,1,D
2025-02-01,La Liga,Away,Getafe,0,0,D
2025-02-09,La Liga,Home,Barcelona,1,4,L
2025-02-16,La Liga,Away,Valladolid,4,0,W
2025-02-24,La Liga,Home,Mallorca,1,1,D
2025-03-01,La Liga,Away,Rayo Vallecano,1,1,D
2025-03-09,La Liga,Away,Real Sociedad,1,0,W
2025-03-16,La Liga,Home,Athletic Club,0,1,L
2025-03-30,La Liga,Away,Betis,1,2,L
2025-04-06,La Liga,Home,Atlético Madrid,1,2,L
2025-04-11,La Liga,Away,Valencia,0,1,L
2025-04-20,La Liga,Home,Alavés,1,1,D
2025-04-24,La Liga,Away,Osasuna,0,1,L
2025-05-04,La Liga,Home,Leganés,2,2,D
2025-05-10,La Liga,Away,Celta Vigo,2,3,L
2025-05-13,La Liga,Home,Las Palmas,1,0,W
2025-05-18,La Liga,Home,Real Madrid,0,2,L
2025-05-25,La Liga,Away,Villarreal,2,4,L
