Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-14,La Liga,Home,Real Madrid,1,2,L
2022-08-22,La Liga,Away,Elche,1,1,D
2022-08-27,La Liga,Home,Sevilla,2,1,W
2022-09-05,La Liga,Away,Valladolid,0,1,L
2022-09-12,La Liga,Home,Osasuna,0,1,L
2022-09-17,La Liga,Away,Mallorca,0,1,L
2022-09-30,La Liga,Away,Athletic Club,0,4,L
2022-10-08,La Liga,Home,Rayo Vallecano,3,1,W
2022-10-16,La Liga,Away,Betis,1,3,L
2022-10-20,La Liga,Home,Girona,3,2,W
2022-10-23,La Liga,Away,Villarreal,1,2,L
2022-10-29,La Liga,Home,Celta Vigo,3,1,W
2022-11-05,La Liga,Away,Barcelona,0,2,L
2022-11-09,La Liga,Home,Getafe,1,0,W
2022-12-30,La Liga,Away,Cádiz,1,1,D
2023-01-08,La Liga,Home,Real Sociedad,0,2,L
2023-01-15,La Liga,Home,Atlético Madrid,1,1,D
2023-01-23,La Liga,Away,Valencia,2,2,D
2023-01-27,La Liga,Home,Espanyol,3,1,W
2023-02-06,La Liga,Away,Rayo Vallecano,0,2,L
2023-02-11,La Liga,Home,Betis,2,3,L
2023-02-17,La Liga,Away,Girona,2,6,L
2023-02-26,La Liga,Home,Barcelona,1,0,W
2023-03-04,La Liga,Home,Villarreal,0,2,L
2023-03-12,La Liga,Away,Sevilla,1,2,L
2023-03-18,La Liga,Home,Cádiz,1,1,D
2023-04-02,La Liga,Away,Celta Vigo,2,2,D
2023-04-09,La Liga,Home,Valencia,2,1,W
2023-04-16,La Liga,Away,Atlético Madrid,1,2,L
2023-04-22,La Liga,Home,Athletic Club,1,2,L
2023-04-26,La Liga,Away,Getafe,2,1,W
2023-04-29,La Liga,Away,Real Madrid,2,4,L
2023-05-02,La Liga,Home,Elche,2,1,W
2023-05-13,La Liga,Away,Osasuna,1,3,L
2023-05-20,La Liga,Home,Mallorca,3,0,W
2023-05-23,La Liga,Away,Real Sociedad,0,1,L
2023-05-28,La Liga,Home,Valladolid,0,0,D
2023-06-04,La Liga,Away,Espanyol,3,3,D
