Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-11,La Liga,Away,Almería,2,0,W
2023-08-21,La Liga,Away,Granada,2,0,W
2023-08-28,La Liga,Home,Atlético Madrid,0,7,L
2023-09-02,La Liga,Away,Betis,0,1,L
2023-09-15,La Liga,Home,Alavés,2,0,W
2023-09-24,La Liga,Home,Villarreal,1,1,D
2023-09-27,La Liga,Away,Cádiz,0,0,D
2023-09-30,La Liga,Home,Mallorca,2,2,D
2023-10-07,La Liga,Away,Sevilla,2,2,D
2023-10-22,La Liga,Away,Las Palmas,1,0,W
2023-10-29,La Liga,Home,Real Sociedad,2,2,D
2023-11-05,La Liga,Away,Real Madrid,0,0,D
2023-11-11,La Liga,Home,Girona,1,2,L
2023-11-25,La Liga,Home,Barcelona,1,1,D
2023-12-02,La Liga,Away,Athletic Club,0,4,L
2023-12-11,La Liga,Home,Celta Vigo,0,0,D
2023-12-15,La Liga,Away,Osasuna,0,1,L
2023-12-19,La Liga,Home,Valencia,0,1,L
2024-01-02,La Liga,Away,Getafe,2,0,W
2024-01-20,La Liga,Home,Las Palmas,0,2,L
2024-01-27,La Liga,Away,Real Sociedad,0,0,D
2024-01-31,La Liga,Away,Atlético Madrid,1,2,L
2024-02-05,La Liga,Home,Sevilla,1,2,L
2024-02-11,La Liga,Away,Mallorca,1,2,L
2024-02-18,La Liga,Home,Real Madrid,1,1,D
2024-02-26,La Liga,Away,Girona,0,3,L
2024-03-02,La Liga,Home,Cádiz,1,1,D
2024-03-10,La Liga,Away,Alavés,0,1,L
2024-03-17,La Liga,Home,Betis,2,0,W
2024-03-31,La Liga,Away,Celta Vigo,0,0,D
2024-04-13,La Liga,Home,Getafe,0,0,D
2024-04-20,La Liga,Home,Osasuna,2,1,W
2024-04-28,La Liga,Away,Villarreal,0,3,L
2024-05-05,La Liga,Home,Almería,0,1,L
2024-05-12,La Liga,Away,Valencia,0,0,D
2024-05-15,La Liga,Home,Granada,2,1,W
2024-05-19,La Liga,Away,Barcelona,0,3,L
2024-05-25,La Liga,Home,Athletic Club,0,1,L
