Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,La Liga,Home,Real Madrid,0,2,L
2023-08-19,La Liga,Away,Osasuna,2,0,W
2023-08-27,La Liga,Home,Betis,4,2,W
2023-09-03,La Liga,Away,Mallorca,0,0,D
2023-09-16,La Liga,Home,Cádiz,3,0,W
2023-09-22,La Liga,Away,Alavés,2,0,W
2023-09-27,La Liga,Home,Getafe,2,2,D
2023-09-30,La Liga,Away,Real Sociedad,0,3,L
2023-10-06,La Liga,Home,Almería,3,0,W
2023-10-22,La Liga,Away,Barcelona,0,1,L
2023-10-29,La Liga,Home,Valencia,2,2,D
2023-11-05,La Liga,Away,Villarreal,3,2,W
2023-11-10,La Liga,Home,Celta Vigo,4,3,W
2023-11-27,La Liga,Away,Girona,1,1,D
2023-12-02,La Liga,Home,Rayo Vallecano,4,0,W
2023-12-11,La Liga,Away,Granada,1,1,D
2023-12-16,La Liga,Home,Atlético Madrid,2,0,W
2023-12-20,La Liga,Home,Las Palmas,1,0,W
2024-01-04,La Liga,Away,Sevilla,2,0,W
2024-01-13,La Liga,Home,Real Sociedad,2,1,W
2024-01-20,La Liga,Away,Valencia,0,1,L
2024-01-28,La Liga,Away,Cádiz,0,0,D
2024-02-02,La Liga,Home,Mallorca,4,0,W
2024-02-12,La Liga,Away,Almería,0,0,D
2024-02-19,La Liga,Home,Girona,3,2,W
2024-02-25,La Liga,Away,Betis,1,3,L
2024-03-03,La Liga,Home,Barcelona,0,0,D
2024-03-10,La Liga,Away,Las Palmas,2,0,W
2024-03-16,La Liga,Home,Alavés,2,0,W
2024-03-31,La Liga,Away,Real Madrid,0,2,L
2024-04-14,La Liga,Home,Villarreal,1,1,D
2024-04-19,La Liga,Home,Granada,1,1,D
2024-04-27,La Liga,Away,Atlético Madrid,1,3,L
2024-05-03,La Liga,Away,Getafe,2,0,W
2024-05-11,La Liga,Home,Osasuna,2,2,D
2024-05-15,La Liga,Away,Celta Vigo,1,2,L
2024-05-19,La Liga,Home,Sevilla,2,0,W
2024-05-25,La Liga,Away,Rayo Vallecano,1,0,W
