Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-12,21:00,La Liga,Matchweek 1,Sat,Away,W,2,0,Cádiz,0.8,0.7,48.0,,Oier Sanjurjo,4-4-2,4-2-3-1,Isidro Díaz de Mera,Match Report,
2020-09-19,18:30,La Liga,Matchweek 2,Sat,Away,L,0,1,Getafe,0.5,0.6,45.0,,Oier Sanjurjo,4-4-2,4-4-2,Alejandro Hernández,Match Report,
2020-09-27,12:00,La Liga,Matchweek 3,Sun,Home,L,1,3,Levante,0.7,3.1,41.0,,Oier Sanjurjo,4-4-2,4-4-2,Mario Melero,Match Report,
2020-10-04,12:00,La Liga,Matchweek 5,Sun,Home,W,2,0,Celta Vigo,1.2,0.5,40.0,,Oier Sanjurjo,4-4-2,4-4-1-1,Ricardo de Burgos,Match Report,
2020-10-18,12:00,La Liga,Matchweek 6,Sun,Away,D,0,0,Eibar,1.0,0.3,48.0,,Oier Sanjurjo,4-4-2,4-4-2,David Medié,Match Report,
2020-10-24,18:30,La Liga,Matchweek 7,Sat,Home,W,1,0,Athletic Club,1.2,0.7,39.0,,Oier Sanjurjo,4-4-2,4-2-3-1,Guillermo Cuadra,Match Report,
2020-10-31,18:30,La Liga,Matchweek 8,Sat,Home,L,1,3,Atlético Madrid,1.1,2.8,45.0,,Oier Sanjurjo,4-4-2,4-4-2,Javier Estrada,Match Report,
2020-11-07,18:30,La Liga,Matchweek 9,Sat,Away,L,0,1,Sevilla,0.7,1.1,34.0,,David García,4-4-2,4-3-3,Juan Martínez,Match Report,
2020-11-20,21:00,La Liga,Matchweek 10,Fri,Home,D,1,1,Huesca,1.0,0.7,55.0,,Oier Sanjurjo,4-4-2,4-4-2,Valentín Pizarro,Match Report,
2020-11-29,14:00,La Liga,Matchweek 11,Sun,Away,L,0,4,Barcelona,1.5,3.7,29.0,,Oier Sanjurjo,4-4-2,4-3-3,Antonio Matéu Lahoz,Match Report,
2020-12-06,16:15,La Liga,Matchweek 12,Sun,Home,L,0,2,Betis,0.4,1.4,48.0,,Roberto Torres,4-4-2,4-4-2,Alejandro Hernández,Match Report,
2020-12-11,21:00,La Liga,Matchweek 13,Fri,Away,L,2,3,Valladolid,1.9,2.0,52.0,,Oier Sanjurjo,4-4-2,4-4-2,Adrián Cordero,Match Report,
2020-12-15,19:00,Copa del Rey,First round,Tue,Away,W,6,0,UD Tomares,,,,,,4-4-2,4-3-3,Valentín Pizarro,Match Report,
2020-12-19,18:30,La Liga,Matchweek 14,Sat,Home,L,1,3,Villarreal,1.0,2.3,33.0,,Oier Sanjurjo,4-4-2,4-3-3,Jorge Figueroa,Match Report,
2020-12-22,17:30,La Liga,Matchweek 15,Tue,Away,D,2,2,Elche,1.6,1.2,35.0,,Roberto Torres,4-4-2,4-1-4-1,Ricardo de Burgos,Match Report,
2020-12-31,16:15,La Liga,Matchweek 16,Thu,Home,D,1,1,Alavés,0.4,1.6,33.0,,Oier Sanjurjo,4-4-2,4-4-2,Santiago Jaime,Match Report,
2021-01-03,18:30,La Liga,Matchweek 17,Sun,Away,D,1,1,Real Sociedad,0.8,0.8,38.0,,David García,4-1-4-1,4-3-3,Valentín Pizarro,Match Report,
2021-01-06,19:00,Copa del Rey,Second round,Wed,Away,W,3,0,UE Olot,,,43.0,,Oier Sanjurjo,4-4-2,5-3-2,José Sánchez,Match Report,
2021-01-09,21:00,La Liga,Matchweek 18,Sat,Home,D,0,0,Real Madrid,0.6,0.4,31.0,,Oier Sanjurjo,4-1-4-1,4-3-3,César Soto,Match Report,
2021-01-12,19:00,La Liga,Matchweek 4,Tue,Away,L,0,2,Granada,0.7,0.8,59.0,,Oier Sanjurjo,4-4-1-1,4-2-3-1,Pablo González,Match Report,
2021-01-17,12:00,Copa del Rey,Round of 32,Sun,Away,W,2,0,Espanyol,,,42.0,,Unai García,4-4-2,4-2-3-1,Mario Melero,Match Report,
2021-01-21,19:00,La Liga,Matchweek 19,Thu,Away,D,1,1,Valencia,1.6,0.5,36.0,,Roberto Torres,4-1-4-1,4-2-3-1,Alejandro Hernández,Match Report,
2021-01-24,14:00,La Liga,Matchweek 20,Sun,Home,W,3,1,Granada,1.7,0.7,48.0,,Oier Sanjurjo,4-3-3,4-2-3-1,Javier Estrada,Match Report,
