Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-14,La Liga,Home,Granada,3,1,W
2023-08-20,La Liga,Away,Betis,0,0,D
2023-08-28,La Liga,Away,Rayo Vallecano,7,0,W
2023-09-16,La Liga,Away,Valencia,0,3,L
2023-09-24,La Liga,Home,Real Madrid,3,1,W
2023-09-28,La Liga,Away,Osasuna,2,0,W
2023-10-01,La Liga,Home,Cádiz,3,2,W
2023-10-08,La Liga,Home,Real Sociedad,2,1,W
2023-10-21,La Liga,Away,Celta Vigo,3,0,W
2023-10-29,La Liga,Home,Alavés,2,1,W
2023-11-03,La Liga,Away,Las Palmas,1,2,L
2023-11-12,La Liga,Home,Villarreal,3,1,W
2023-11-25,La Liga,Home,Mallorca,1,0,W
2023-12-03,La Liga,Away,Barcelona,0,1,L
2023-12-10,La Liga,Home,Almería,2,1,W
2023-12-16,La Liga,Away,Athletic Club,0,2,L
2023-12-19,La Liga,Home,Getafe,3,3,D
2023-12-23,La Liga,Home,Sevilla,1,0,W
2024-01-03,La Liga,Away,Girona,3,4,L
2024-01-22,La Liga,Away,Granada,1,0,W
2024-01-28,La Liga,Home,Valencia,2,0,W
2024-01-31,La Liga,Home,Rayo Vallecano,2,1,W
2024-02-04,La Liga,Away,Real Madrid,1,1,D
2024-02-11,La Liga,Away,Sevilla,0,1,L
2024-02-17,La Liga,Home,Las Palmas,5,0,W
2024-02-24,La Liga,Away,Almería,2,2,D
2024-03-03,La Liga,Home,Betis,2,1,W
2024-03-09,La Liga,Away,Cádiz,0,2,L
2024-03-17,La Liga,Home,Barcelona,0,3,L
2024-04-01,La Liga,Away,Villarreal,2,1,W
2024-04-13,La Liga,Home,Girona,3,1,W
2024-04-21,La Liga,Away,Alavés,0,2,L
2024-04-27,La Liga,Home,Athletic Club,3,1,W
2024-05-04,La Liga,Away,Mallorca,1,0,W
2024-05-12,La Liga,Home,Celta Vigo,1,0,W
2024-05-15,La Liga,Away,Getafe,3,0,W
2024-05-19,La Liga,Home,Osasuna,1,4,L
2024-05-25,La Liga,Away,Real Sociedad,2,0,W
